更新时间,#genre#
CCTV1,http://182.92.109.190:1668/migu720/migu720.php?id=cctv1
CCTV1,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv1
CCTV1,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8
CCTV1,http://219.145.93.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://220.173.24.61:4022/udp/239.81.0.102:4056
CCTV1,http://220.173.24.61:4022/udp/239.81.0.13:4056
CCTV1,http://223.12.196.144:8083/udp/239.1.1.7:8007
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1528379826_-632121028/ott.mobaibox.com/PLTV/3/224/3221228149/index.m3u8?icpid=3&RTS=1674385938&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]/ott.mobaibox.com/PLTV/3/224/3221227375/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb10]/ott.mobaibox.com/PLTV/3/224/3221227736/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw3964344116_67852184/ott.mobaibox.com/PLTV/3/224/3221227675/index.m3u8?icpid=3&RTS=1674379784&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0f_80&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221227641/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb15]:80/wh7f454c46tw1925441929_1417964840/ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8?icpid=3&RTS=1674386335&from=40&ocs=2_2409:8087:2004:20:2800:0:df6e:ec0d_80&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228213/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018602/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000004953/1.m3u8
CCTV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV1,http://dd.ddzb.fun/php/migu.php?id=cctv1
CCTV1,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=reallive-hdcctv1&channel-id=ystenlive&livemode=1&stbId=3
CCTV1,http://kxrj.site:8081/8647/mg.php?id=cctv1
CCTV1,http://kxrj.site:998/123/mg.php?id=cctv1
CCTV1,http://nn.7x9d.cn/组播8563/咪咕视频.php?id=cctv1
CCTV1,http://p.ytelc.com/169l/0/aikan.php?id=cctv1
CCTV1,http://ttkx.live:55/lib/aikan.php?id=cctv1
CCTV1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182562/main.m3u8?stbid=
CCTV1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000099000000197683/main.m3u8?stbid=
CCTV1,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265001
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.1.2:4056
CCTV1,http://ygbh666.cn/aikmigu.php?id=cctv1
CCTV1,http://zmjwy168.duckdns.org:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://zmjwy168.duckdns.org:35455/itv/5000000004000002226.m3u8?cdn=bestzb
CCTV1,http://zmjwy168.duckdns.org:35455/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,http://zmjwy168.duckdns.org:35455/ysptp/CCTV1.m3u8
CCTV1,https://hlszymgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/01.m3u8?msisdn=ab12973897c57b19ba4556b0e0b3dc34&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20241123094415&Channel_ID=0131_10010001005&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=140.249.97.59&SecurityKey=20241123094415&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-7.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&mtv_session=c37abc9ac64bf515ea65940f46ca6868&sv=10000&ct=h5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b516f1c88e55405e93fac2f5a8e25cf3
CCTV1,p3p://108.181.32.169:24627/64260c74000c73e9edfa2a0e354364a8
CCTV1-4K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV10,http://101.43.66.162/migunew.php?id=cctv10
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no
CCTV10,http://113.120.46.204:8123/udp/239.21.1.11:5002
CCTV10,http://113.120.46.204:8123/udp/239.21.1.155:5002
CCTV10,http://113.15.185.31:8181/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://115.48.61.207:9901/tsfile/live/0010_1.m3u8
CCTV10,http://117.114.153.18:8180/TV00000000000000000143@HHZT
CCTV10,http://117.72.68.25:9930/migu.php?id=cctv10
CCTV10,http://121.24.98.226:8090/hls/18/index.m3u8
CCTV10,http://123.122.162.250:19999/rtp/239.3.1.10:8228
CCTV10,http://123.122.162.250:19999/rtp/239.3.1.63:8116
CCTV10,http://124.231.213.16:9999/tsfile/live/0010_1.m3u8
CCTV10,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv10
CCTV10,http://154.9.232.236/mlTW26688.php?id=cctv10hd
CCTV10,http://180.141.28.176:4022/rtp/239.81.0.118:4056?Cf=cfss.cc
CCTV10,http://182.92.109.190:1668/migu720/migu720.php?id=cctv10
CCTV10,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv10
CCTV10,http://220.173.24.61:4022/udp/239.81.0.118:4056
CCTV10,http://220.173.24.61:4022/udp/239.81.0.22:4056
CCTV10,http://223.12.196.144:8083/udp/239.1.1.17:8017
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://58.19.38.162:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw96144984_1004980906/ott.mobaibox.com/PLTV/3/224/3221225550/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw95978270_-803508445/ott.mobaibox.com/PLTV/3/224/3221227317/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw1536888658_607171036/ott.mobaibox.com/PLTV/3/224/3221227717/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw1536888658_607171036/ott.mobaibox.com/PLTV/3/224/3221227717/index.m3u8?icpid=3&RTS=1674385947&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/1/224/3221228286/index.m3u8
CCTV10,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000506
CCTV10,http://bl.dchwtq.asia:10000/rtp/239.69.1.105:10268
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://dd.ddzb.fun/php/migu.php?id=cctv10
CCTV10,http://dd.ddzb.fun:80/php/migu.php?id=cctv10
CCTV10,http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3
CCTV10,http://kxrj.site:8081/8647/mg.php?id=cctv10
CCTV10,http://kxrj.site:998/123/mg.php?id=cctv10
CCTV10,http://nn.7x9d.cn/组播8563/咪咕视频.php?id=cctv10
CCTV10,http://p.ytelc.com/169l/0/aikan.php?id=cctv10
CCTV10,http://ttkx.live:55/lib/aikan.php?id=cctv10
CCTV10,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182294/main.m3u8?stbid=
CCTV10,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047439/main.m3u8?stbid=
CCTV10,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265010
CCTV10,http://ygbh666.cn/aikmigu.php?id=cctv10
CCTV10,http://zmjwy168.duckdns.org:35455/itv/1000000001000023734.m3u8?cdn=ystenlive
CCTV10,http://zmjwy168.duckdns.org:35455/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV10,http://zmjwy168.duckdns.org:35455/itv/5000000004000012827.m3u8?cdn=bestzb
CCTV10,http://zmjwy168.duckdns.org:35455/ysptp/CCTV10.m3u8
CCTV10,p3p://108.181.32.169:24627/64260d0a000e81f1edfc74866d9b5c0f
CCTV101920,http://www.dsmcloud.top:8888/udp/239.81.1.11:4056
CCTV10511920,http://www.dsmcloud.top:8888/udp/239.81.0.118:4056
CCTV11,http://101.43.66.162/migunew.php?id=cctv11
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265011/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=no
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031106/index.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=no
CCTV11,http://113.120.46.204:8123/udp/239.21.1.12:5002
CCTV11,http://113.120.46.204:8123/udp/239.21.2.2:5002
CCTV11,http://113.135.194.13:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.15.185.31:8181/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://117.114.153.18:8180/TV00000000000000000002@HHZT
CCTV11,http://117.72.68.25:9930/migu.php?id=cctv11
CCTV11,http://121.24.98.226:8090/hls/19/index.m3u8
CCTV11,http://122.9.151.210:8088/rtp/238.255.2.14:5999
CCTV11,http://123.122.162.250:19999/rtp/239.3.1.11:8040
CCTV11,http://123.122.162.250:19999/rtp/239.3.1.152:8120
CCTV11,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.231.213.31:9999/tsfile/live/0011_1.m3u8
CCTV11,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv11
CCTV11,http://154.9.232.236/mlTW26688.php?id=cctv11
CCTV11,http://180.141.28.176:4022/rtp/239.81.0.229:4056?Cf=cfss.cc
CCTV11,http://182.92.109.190:1668/migu720/migu720.php?id=cctv11
CCTV11,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv11
CCTV11,http://219.145.93.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://220.173.24.61:4022/udp/239.81.0.229:4056
CCTV11,http://220.173.24.61:4022/udp/239.81.0.23:4056
CCTV11,http://223.12.196.144:8083/udp/239.1.1.18:8018
CCTV11,http://58.19.38.162:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw96989361_1897558582/ott.mobaibox.com/PLTV/3/224/3221227524/index.m3u8?
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw97298359_-1902076166/ott.mobaibox.com/PLTV/3/224/3221227720/index.m3u8?
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw97298359_-1902076166/ott.mobaibox.com/PLTV/3/224/3221227720/index.m3u8?icpid=3&RTS=1674380212&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/wh7f454c46tw1745802037_-1916607101/ott.mobaibox.com/PLTV/3/224/3221227384/index.m3u8?
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/4/224/3221228289/index.m3u8
CCTV11,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/
CCTV11,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/1.m3u8
CCTV11,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV11,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV11,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000508
CCTV11,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002177/index.m3u8
CCTV11,http://bl.dchwtq.asia:10000/rtp/239.69.1.154:10560
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV11,http://dd.ddzb.fun/php/migu.php?id=cctv11
CCTV11,http://dd.ddzb.fun:80/php/migu.php?id=cctv11
CCTV11,http://kxrj.site:8081/8647/mg.php?id=cctv11
CCTV11,http://kxrj.site:998/123/mg.php?id=cctv11
CCTV11,http://nn.7x9d.cn/组播8563/咪咕视频.php?id=cctv11
CCTV11,http://p.ytelc.com/169l/0/aikan.php?id=cctv11
CCTV11,http://ttkx.live:55/lib/aikan.php?id=cctv11
CCTV11,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182300/main.m3u8?stbid=
CCTV11,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000026000000446966/main.m3u8?stbid=
CCTV11,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265011
CCTV11,http://ygbh666.cn/aikmigu.php?id=cctv11
CCTV11,http://zmjwy168.duckdns.org:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://zmjwy168.duckdns.org:35455/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV11,http://zmjwy168.duckdns.org:35455/ysptp/CCTV11.m3u8
CCTV11,p3p://108.181.32.169:24627/64260dce0000aea8edff6e9d426b2704
CCTV111920,http://www.dsmcloud.top:8888/udp/239.81.1.12:4056
CCTV11511920,http://www.dsmcloud.top:8888/udp/239.81.0.229:4056
CCTV12,http://101.43.66.162/migunew.php?id=cctv12
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000032494/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=no
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265012/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=no
CCTV12,http://113.120.46.204:8123/udp/239.21.1.13:5002
CCTV12,http://113.120.46.204:8123/udp/239.21.1.156:5002
CCTV12,http://113.135.194.13:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.15.185.31:8181/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://115.48.61.207:9901/tsfile/live/0012_1.m3u8
CCTV12,http://117.72.68.25:9930/migu.php?id=cctv12
CCTV12,http://121.24.98.226:8090/hls/20/index.m3u8
CCTV12,http://122.9.151.210:8088/rtp/238.255.2.15:5999
CCTV12,http://123.122.162.250:19999/rtp/239.3.1.12:8232
CCTV12,http://123.122.162.250:19999/rtp/239.3.1.64:8124
CCTV12,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv12
CCTV12,http://154.9.232.236/mlTW26688.php?id=cctv12
CCTV12,http://180.141.28.176:4022/rtp/239.81.0.119:4056?Cf=cfss.cc
CCTV12,http://182.104.192.98:8180/TV00000000000000000016@HHZT
CCTV12,http://182.92.109.190:1668/migu720/migu720.php?id=cctv12
CCTV12,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv12
CCTV12,http://219.145.93.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://220.173.24.61:4022/udp/239.81.0.119:4056
CCTV12,http://223.12.196.144:8083/udp/239.1.1.19:8019
CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw97794338_-604599203/ott.mobaibox.com/PLTV/3/224/3221227655/index.m3u8?
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw97794338_-604599203/ott.mobaibox.com/PLTV/3/224/3221227655/index.m3u8?icpid=3&RTS=1674380213&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1537965986_-156154489/ott.mobaibox.com/PLTV/3/224/3221225556/index.m3u8?
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw1538188139_-1019922900/ott.mobaibox.com/PLTV/3/224/3221227637/index.m3u8?
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/3/224/3221228401/index.m3u8
CCTV12,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001640/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001640&livemode=1&stbId=3
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031107/
CCTV12,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV12,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000509
CCTV12,http://bl.dchwtq.asia:10000/rtp/239.69.1.106:10274
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV12,http://dd.ddzb.fun/php/migu.php?id=cctv12
CCTV12,http://dd.ddzb.fun:80/php/migu.php?id=cctv12
CCTV12,http://kxrj.site:8081/8647/mg.php?id=cctv12
CCTV12,http://kxrj.site:998/123/mg.php?id=cctv12
CCTV12,http://nn.7x9d.cn/组播8563/咪咕视频.php?id=cctv12
CCTV12,http://p.ytelc.com/169l/0/aikan.php?id=cctv12
CCTV12,http://ttkx.live:55/lib/aikan.php?id=cctv12
CCTV12,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000181939/main.m3u8?stbid=
CCTV12,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047440/main.m3u8?stbid=
CCTV12,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265012
CCTV12,http://ygbh666.cn/aikmigu.php?id=cctv12
CCTV12,http://zmjwy168.duckdns.org:35455/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://zmjwy168.duckdns.org:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://zmjwy168.duckdns.org:35455/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://zmjwy168.duckdns.org:35455/ysptp/CCTV12.m3u8
CCTV12,p3p://108.181.32.169:24627/64260e37000ca83aee010bd5707e0fea
CCTV121920,http://www.dsmcloud.top:8888/udp/239.81.1.13:4056
CCTV12511920,http://www.dsmcloud.top:8888/udp/239.81.0.119:4056
CCTV12807201,http://39.134.136.161:6610/000000001000/7780104586873900361/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=7780104586873900361
CCTV13,http://101.43.66.162/migunew.php?id=cctv13
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031108/index.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=no
CCTV13,http://113.120.46.204:8123/udp/239.21.1.14:5002
CCTV13,http://113.120.46.204:8123/udp/239.21.2.1:5002
CCTV13,http://113.120.46.204:8123/udp/239.21.2.3:5002
CCTV13,http://113.15.185.31:8181/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://115.48.61.207:9901/tsfile/live/0013_1.m3u8
CCTV13,http://117.72.68.25:9930/migu.php?id=cctv13
CCTV13,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV13,http://122.9.151.210:2669/rtp/238.255.2.16:5999
CCTV13,http://122.9.151.210:8088/rtp/238.255.2.16:5999
CCTV13,http://123.122.162.250:19999/rtp/239.3.1.124:8128
CCTV13,http://123.122.162.250:19999/rtp/239.3.1.13:8048
CCTV13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://124.231.213.16:9999/tsfile/live/0013_1.m3u8
CCTV13,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv13
CCTV13,http://154.9.232.236/mlTW26688.php?id=cctv13
CCTV13,http://180.141.28.176:4022/rtp/239.81.0.26:4056?Cf=cfss.cc
CCTV13,http://182.104.192.98:8180/TV00000000000000000040@HHZT
CCTV13,http://182.92.109.190:1668/migu720/migu720.php?id=cctv13
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv13
CCTV13,http://219.145.93.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://220.173.24.61:4022/udp/239.81.0.206:4056
CCTV13,http://220.173.24.61:4022/udp/239.81.0.26:4056
CCTV13,http://223.12.196.144:8083/udp/239.1.1.20:8020
CCTV13,http://36.156.208.131/liveali-tpgq.cctv.cn/live/cctv13.m3u8
CCTV13,http://36.96.38.246:8888/newlive/live/hls/15/live.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV13,http://58.19.38.162:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.170.80.218/liveali-tpgq.cctv.cn/live/cctv13.m3u8
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw1538464012_-199930895/ott.mobaibox.com/PLTV/3/224/3221225560/index.m3u8?icpid=3&RTS=1674385948&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw98664044_1212991025/ott.mobaibox.com/PLTV/3/224/3221228121/index.m3u8?
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb15]:80/wh7f454c46tw98873079_-1249323947/ott.mobaibox.com/PLTV/3/224/3221227387/index.m3u8?
