更新时间,#genre#
CCTV1,http://124.231.213.31:9999/tsfile/live/0001_1.m3u8
CCTV1,http://124.231.215.134:9999/tsfile/live/0001_1.m3u8
CCTV1,http://124.231.215.154:9999/tsfile/live/0001_1.m3u8
CCTV1,http://124.93.18.238:9003//hls/1/index.m3u8
CCTV1,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv1
CCTV1,http://14.145.222.113:8888/udp/239.77.0.129:5146
CCTV1,http://14.145.222.113:8888/udp/239.77.0.86:5146
CCTV1,http://14.145.222.113:8888/udp/239.77.1.144:5146
CCTV1,http://148.135.93.213:81/live.php?id=CCTV1
CCTV1,http://154.9.232.236/mlTW26688.php?id=cctv1
CCTV1,http://180.141.28.176:4022/rtp/239.81.0.102:4056?Cf=cfss.cc
CCTV1,http://180.141.28.176:4022/rtp/239.81.0.13:4056?Cf=cfss.cc
CCTV1,http://182.104.192.98:8180/TV00000000000000000047@HHZT
CCTV1,http://182.92.109.190:1668/migu720/migu720.php?id=cctv1
CCTV1,http://183.30.201.36:10002/udp/239.77.1.17:5146
CCTV1,http://183.53.109.145:9003//hls/101/index.m3u8
CCTV1,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv1
CCTV1,http://218.76.32.193:9901/tsfile/live/0001_1.m3u8
CCTV1,http://218.76.32.193:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://219.145.93.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://219.159.194.131:8181/tsfile/live/0001_1.m3u8
CCTV1,http://219.159.194.30:8181/tsfile/live/0001_1.m3u8
CCTV1,http://219.159.194.85:8181/tsfile/live/0001_1.m3u8
CCTV1,http://219.159.194.85:8181/tsfile/live/faacts/0001_1.m3u8
CCTV1,http://220.173.24.61:4022/udp/239.81.0.102:4056
CCTV1,http://220.173.24.61:4022/udp/239.81.0.13:4056
CCTV1,http://221.196.151.5:8888/udp/225.1.1.120:5002
CCTV1,http://222.210.153.89:8888/udp/239.93.0.184:5140
CCTV1,http://222.218.158.12:8181/tsfile/live/0001_1.m3u8
CCTV1,http://222.218.158.99:8181/tsfile/live/0001_1.m3u8
CCTV1,http://222.218.158.99:8181/tsfile/live/faacts/0001_1.m3u8
CCTV1,http://223.12.196.144:8083/udp/239.1.1.7:8007
CCTV1,http://27.10.9.110:8003/udp/225.0.4.74:7980
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225706/index.m3u8
CCTV1,http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://58.63.66.151:8888/udp/239.77.0.86:5146
CCTV1,http://60.16.75.126:45555/udp/232.0.0.27:1234
CCTV1,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv1
CCTV1,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1528379826_-632121028/ott.mobaibox.com/PLTV/3/224/3221228149/index.m3u8?icpid=3&RTS=1674385938&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]/ott.mobaibox.com/PLTV/3/224/3221227375/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]/wh7f454c46tw3252572940_-481357165/ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8?icpid=3&RTS=1668593752&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0a_80&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1527557465_-1431215922/ott.mobaibox.com/PLTV/3/224/3221227375/index.m3u8?icpid=3&RTS=1674385937&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/wh7f454c46tw1528000783_-231655737/ott.mobaibox.com/PLTV/3/224/3221228049/index.m3u8?icpid=3&RTS=1674385938&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb10]/ott.mobaibox.com/PLTV/3/224/3221227736/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw1750297731_174117004/ott.mobaibox.com/PLTV/3/224/3221227736/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw1750497522_339657307/ott.mobaibox.com/PLTV/3/224/3221227739/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw3964344116_67852184/ott.mobaibox.com/PLTV/3/224/3221227675/index.m3u8?icpid=3&RTS=1674379784&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0f_80&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw3964691378_-587544707/ott.mobaibox.com/PLTV/3/224/3221227462/index.m3u8?icpid=3&RTS=1674379785&from=40&ocs=2_2409:8087:2004:20:2800:0:df6e:ec0d_80&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw3964843858_1182658871/ott.mobaibox.com/PLTV/3/224/3221227634/index.m3u8?icpid=3&RTS=1674379785&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0f_80&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221227641/index.m3u8?
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/wh7f454c46tw3964515718_-284491133/ott.mobaibox.com/PLTV/3/224/3221227431/index.m3u8?icpid=3&RTS=1674379784&from=40&ocs=2_2409:8087:2004:20:2800:0:df6e:ec14_80&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb15]:80/wh7f454c46tw1925441929_1417964840/ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8?icpid=3&RTS=1674386335&from=40&ocs=2_2409:8087:2004:20:2800:0:df6e:ec0d_80&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228213/index.m3u8
CCTV1,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000233001/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000131/index.m3u8
CCTV1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?key=tvbox6_com
CCTV1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV1,http://dd.ddzb.fun:80/php/migu.php?id=cctv1
CCTV1,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-1-AVS-4K264
CCTV1,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-1-HD-265-8M
CCTV1,http://gdctcc-livod.tx-cdn.gitv.tv/gitv_live/G_CCTV-1-HQ/G_CCTV-1-HQ.m3u8
CCTV1,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=reallive-hdcctv1&channel-id=ystenlive&livemode=1&stbId=3
CCTV1,http://hotelplay.net/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476879.ts
CCTV1,http://kxrj.site:8081/8647/mg.php?id=cctv1
CCTV1,http://kxrj.site:998/123/mg.php?id=cctv1
CCTV1,http://nn.7x9d.cn/组播8563/咪咕视频.php?id=cctv1
CCTV1,http://p.ytelc.com/169l/0/aikan.php?id=cctv1
CCTV1,http://ttkx.live:55/lib/aikan.php?id=cctv1
CCTV1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182562/main.m3u8?stbid=
CCTV1,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000099000000197683/main.m3u8?stbid=
CCTV1,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265001
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.1.2:4056
CCTV1,http://ygbh666.cn/aikmigu.php?id=cctv1
CCTV1,http://zmjwy168.duckdns.org:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://zmjwy168.duckdns.org:35455/itv/5000000004000002226.m3u8?cdn=bestzb
CCTV1,http://zmjwy168.duckdns.org:35455/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,http://zmjwy168.duckdns.org:35455/ysptp/CCTV1.m3u8
CCTV1,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000029752/1.m3u8?channel-id=wasusyt&Contentid=6000000001000029752&livemode=1&stbId=3
CCTV1,https://hlszymgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/01.m3u8?msisdn=ab12973897c57b19ba4556b0e0b3dc34&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20241123094415&Channel_ID=0131_10010001005&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=140.249.97.59&SecurityKey=20241123094415&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-7.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&mtv_session=c37abc9ac64bf515ea65940f46ca6868&sv=10000&ct=h5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b516f1c88e55405e93fac2f5a8e25cf3
CCTV1,https://ldncctvwbndhwy.cntv.myhwcdn.cn/ldncctvwbnd/ldcctv1_2/index.m3u8
CCTV1,https://migu.mytvsuper.xyz/608807420?sign=gAAAAABnSYtm8Y2JgtPvamfx5sAGpbdgkkYx9hoAfEq1fXCY6Swlc5Lr_bCI-Zma48Y9x12nn3RjfSipm5R2yHPGdoG2p65n6t-peUyMMgZBRS7ooGJsDGyGNnDJefXPGOcZ44slIIjaXd5xvG2Qyy9YcQP44fL4V9oR9IayVi1dCmbNoFsdcpldiaebfZPvLqaWSBJsRe2dq6ccuRaPw_FHotTKLz81HQ%3D%3D
CCTV1,https://node1.olelive.com:6443/live/CCTV1HD/hls.m3u8
CCTV1,p3p://108.181.32.169:19673/64260c74000c73e9edfa2a0e354364a8
CCTV1,p3p://108.181.32.169:23213/64260c74000c73e9edfa2a0e354364a8
CCTV1,p3p://108.181.32.169:23524/64260c74000c73e9edfa2a0e354364a8
CCTV1,p3p://108.181.32.169:24627/64260c74000c73e9edfa2a0e354364a8
CCTV1,p3p://108.181.32.169:46914/64260c74000c73e9edfa2a0e354364a8
CCTV1,p3p://173.208.176.178:31809/62c200310006b7b2a8c4dade0fd02231
CCTV1,rtp://239.3.1.129:8008
CCTV1-4K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV10,http://1.203.77.72:7788/udp/225.1.8.10:8116
CCTV10,http://1.203.77.72:7788/udp/225.1.8.110:8228
CCTV10,http://101.43.66.162/migunew.php?id=cctv10
CCTV10,http://110.185.240.152:55555/udp/239.93.1.28:5140
CCTV10,http://111.193.236.110:8888/rtp/239.3.1.63:8116
CCTV10,http://111.193.236.110:8888/udp/239.3.1.63:8116
CCTV10,http://111.196.75.15:8888/udp/239.3.1.63:8116
CCTV10,http://111.199.5.96:8686/udp/239.3.1.63:8116
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no
CCTV10,http://111.8.242.126:9902/tsfile/live/1039_1.m3u8
CCTV10,http://113.120.46.204:8123/udp/239.21.1.11:5002
CCTV10,http://113.120.46.204:8123/udp/239.21.1.155:5002
CCTV10,http://113.140.86.162:8009/hls/506/index.m3u8
CCTV10,http://113.15.185.31:8181/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://113.90.245.163:4000/udp/239.77.0.134:5146
CCTV10,http://113.90.245.163:4000/udp/239.77.1.113:5146
CCTV10,http://114.254.37.1:18888/udp/239.3.1.63:8116
CCTV10,http://115.48.60.81:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.61.102:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.61.183:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.61.207:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.61.241:9901/tsfile/live/0010_1.m3u8
CCTV10,http://117.114.153.18:8180/TV00000000000000000143@HHZT
CCTV10,http://117.72.68.25:9930/migu.php?id=cctv10
CCTV10,http://118.250.37.72:8888/udp/239.76.253.160:9000
CCTV10,http://121.18.43.254:10000/hls/10/index.m3u8
CCTV10,http://121.24.98.226:8090/hls/18/index.m3u8
CCTV10,http://123.118.54.242:8686/udp/239.3.1.63:8116
CCTV10,http://123.118.59.153:8686/udp/239.3.1.63:8116
CCTV10,http://123.122.162.250:19999/rtp/239.3.1.10:8228
CCTV10,http://123.122.162.250:19999/rtp/239.3.1.63:8116
CCTV10,http://124.231.213.111:9999/tsfile/live/0010_1.m3u8
CCTV10,http://124.231.213.16:9999/tsfile/live/0010_1.m3u8
CCTV10,http://124.231.215.134:9999/tsfile/live/0010_1.m3u8
CCTV10,http://124.231.215.154:9999/tsfile/live/0010_1.m3u8
CCTV10,http://124.93.18.238:9003//hls/10/index.m3u8
CCTV10,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv10
CCTV10,http://14.145.222.113:8888/udp/239.77.0.134:5146
CCTV10,http://14.145.222.113:8888/udp/239.77.1.113:5146
CCTV10,http://148.135.93.213:81/live.php?id=CCTV10
CCTV10,http://154.9.232.236/mlTW26688.php?id=cctv10hd
CCTV10,http://180.141.28.176:4022/rtp/239.81.0.118:4056?Cf=cfss.cc
CCTV10,http://182.92.109.190:1668/migu720/migu720.php?id=cctv10
CCTV10,http://183.30.201.36:10002/udp/239.77.1.113:5146
CCTV10,http://183.53.109.145:9003//hls/111/index.m3u8
CCTV10,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV10,http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv10
CCTV10,http://218.76.32.193:9901/tsfile/live/0010_1.m3u8
CCTV10,http://218.76.32.193:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://219.159.194.131:8181/tsfile/live/0010_1.m3u8
CCTV10,http://219.159.194.30:8181/tsfile/live/0010_1.m3u8
CCTV10,http://219.159.194.85:8181/tsfile/live/0010_1.m3u8
CCTV10,http://219.159.194.85:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://220.173.24.61:4022/udp/239.81.0.118:4056
CCTV10,http://220.173.24.61:4022/udp/239.81.0.22:4056
CCTV10,http://221.196.151.5:8888/udp/225.1.1.140:5002
CCTV10,http://222.210.153.89:8888/udp/239.93.1.28:5140
CCTV10,http://222.218.158.12:8181/tsfile/live/0010_1.m3u8
CCTV10,http://222.218.158.219:8181/tsfile/live/0010_1.m3u8
CCTV10,http://222.218.158.99:8181/tsfile/live/0010_1.m3u8
CCTV10,http://222.218.158.99:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://223.12.196.144:8083/udp/239.1.1.17:8017
CCTV10,http://27.10.9.110:8003/udp/225.0.4.130:7980
CCTV10,http://27.41.246.172:9003//hls/13/index.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://60.16.75.126:45555/udp/232.0.0.138:1234
CCTV10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw96144984_1004980906/ott.mobaibox.com/PLTV/3/224/3221225550/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/wh7f454c46tw1745481248_-2099858619/ott.mobaibox.com/PLTV/3/224/3221227620/index.m3u8?icpid=3&RTS=1674386155&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw95978270_-803508445/ott.mobaibox.com/PLTV/3/224/3221227317/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw95978270_-803508445/ott.mobaibox.com/PLTV/3/224/3221227317/index.m3u8?icpid=3&RTS=1674380211&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw1536888658_607171036/ott.mobaibox.com/PLTV/3/224/3221227717/index.m3u8?
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw1536888658_607171036/ott.mobaibox.com/PLTV/3/224/3221227717/index.m3u8?icpid=3&RTS=1674385947&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/1/224/3221228286/index.m3u8
CCTV10,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3949784BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXt3TPFwzzdHCkOT9AjSv5OuXozn3alq9%2BUx7ZLG1w9aOfkLjZvYj56D3xkOAtSOIoLsdw8c1%2BCwLDg1aS4esN4
CCTV10,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000375/index.m3u8
CCTV10,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?IAS
CCTV10,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?key=tvbox6_com
CCTV10,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?IAS
CCTV10,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?IAS
CCTV10,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?IAS
CCTV10,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000375/index.m3u8?
CCTV10,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000506
CCTV10,http://bl.dchwtq.asia:10000/rtp/239.69.1.105:10268
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-10-HQ
CCTV10,http://gdctcc-livod.tx-cdn.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8
