更新时间,#genre#
20250201-14-34-27,url


RespoTime,whitelist,#genre#
120.20ms,天津卫视,http://113.65.9.137:4014/udp/239.77.1.141:5146
120.31ms,NBTV-1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140
120.55ms,浙江卫视,http://119.32.12.32:2901/udp/224.1.100.52:11111
120.81ms,CCTV3,http://117.144.58.42:35455/gaoma/cctv3.m3u8
120.99ms,澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111
121.08ms,CCTV4,http://114.252.238.87:8000/udp/239.3.1.214:4220
121.12ms,广东卫视,http://119.136.113.11:8888/udp/239.77.1.19:5146
121.12ms,盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
121.12ms,瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
121.48ms,浙江卫视,http://119.136.113.11:8888/udp/239.77.0.89:5146
122.45ms,广东卫视,http://119.136.113.11:8888/udp/239.77.0.2:5146
122.58ms,广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
122.66ms,CCTV5+,http://119.32.12.32:2901/udp/224.1.100.25:11111
123.06ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111
123.09ms,CCTV4,http://117.144.58.42:35455/gaoma/cctv4k.m3u8
123.23ms,CCTV5+,http://113.65.9.137:4014/udp/239.77.0.87:5146
123.46ms,芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
123.53ms,CCTV4,http://119.136.113.11:8888/udp/239.77.0.78:5146
123.55ms,四川卫视,http://119.32.12.32:2901/udp/224.1.100.72:11111
123.98ms,CCTV5,http://119.32.12.32:2901/udp/224.1.100.82:11111
124.33ms,NBTV-4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140
124.44ms,CCTV1,http://113.65.9.137:4014/udp/239.77.1.17:5146
124.78ms,CCTV6,http://183.11.239.36:808/hls/94/index.m3u8
125.12ms,CCTV3,http://119.32.12.32:2901/udp/224.1.100.64:11111
125.20ms,北京卫视,http://116.9.204.242:9901/tsfile/live/0122_1.m3u8
125.32ms,江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
125.37ms,CCTV15,http://119.32.12.32:2901/udp/224.1.100.42:11111
125.37ms,广东体育,http://113.65.9.137:4014/udp/239.77.0.6:5146
125.42ms,CCTV1,http://117.144.58.42:35455/gaoma/cctv1.m3u8
125.47ms,天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8?key=tvbox6_com&playlive=1&authid=0
125.53ms,CCTV5+,http://1.itv.nctv.top:35455/gaoma/cctv5p.m3u8
125.97ms,CCTV2,http://121.33.239.242:9901/tsfile/live/0002_1.m3u8
126.03ms,CCTV2,http://116.9.204.242:9901/tsfile/live/0002_1.m3u8
126.05ms,山东卫视,http://113.65.9.137:4014/udp/239.77.0.132:5146
126.07ms,CCTV3,http://219.128.121.202:59901/tsfile/live/0003_1.m3u8
126.29ms,CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8
126.30ms,湖北卫视,http://114.252.238.87:8000/udp/239.3.1.138:8044
126.31ms,CCTV5+,http://114.246.181.146:4022/rtp/239.3.1.130:8004
126.60ms,CCTV5,http://114.246.181.146:4022/rtp/239.3.1.173:8001
126.73ms,汕头文旅,http://14.112.86.85:4022/udp/239.77.1.132:5146
126.74ms,CCTV3,http://1.itv.nctv.top:35455/gaoma/cctv3.m3u8
126.74ms,CCTV11,http://183.191.144.167:9003/hls/12/index.m3u8
126.76ms,北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8
126.81ms,CCTV9,http://119.136.113.11:8888/udp/239.77.0.135:5146
126.89ms,山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.49:11111
126.91ms,重庆卫视,http://113.65.9.137:4014/udp/239.77.0.182:5146
126.97ms,农林卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_NONGLIN
126.99ms,安徽卫视,http://14.112.86.85:4022/udp/239.77.1.92:5146
127.03ms,CCTV12,http://119.136.113.11:8888/udp/239.77.0.136:5146
127.07ms,CCTV14,http://lt.hxtre.com:35455/gaoma/cctv14.m3u8
127.12ms,河南卫视,http://113.65.9.137:4014/udp/239.77.0.17:5146
127.17ms,CCTV10,http://114.246.181.146:4022/rtp/239.3.1.63:8116
127.17ms,深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
127.19ms,CCTV12,http://219.128.121.202:59901/tsfile/live/0012_1.m3u8
127.19ms,北京卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.99:11111
127.20ms,浙江卫视,http://183.11.239.36:808/hls/37/index.m3u8
127.20ms,四川卫视,http://113.65.9.137:4014/udp/239.77.1.215:5146
127.21ms,CCTV7,http://121.33.239.242:9901/tsfile/live/0007_1.m3u8
127.21ms,CCTV7,http://219.128.121.202:59901/tsfile/live/0007_1.m3u8?key=txiptv
127.21ms,兵团卫视,http://114.252.238.87:8000/udp/239.3.1.48:8160
127.21ms,湖北卫视,http://113.65.9.137:4014/udp/239.77.1.93:5146
127.22ms,广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
127.23ms,CCTV2,http://116.9.204.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
127.25ms,CCTV1,http://219.128.121.202:59901/tsfile/live/0001_1.m3u8
127.29ms,安徽卫视,http://117.27.190.42:9998/tsfile/live/23261_1.m3u8
127.32ms,东方卫视,http://14.112.86.85:4022/udp/239.77.1.218:5146
127.32ms,陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
127.35ms,湖北卫视,http://110.80.17.38:9901/tsfile/live/0132_1.m3u8
127.37ms,厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120
127.38ms,CCTV15,http://183.3.134.56:9901/tsfile/live/0015_1.m3u8
127.40ms,佛山综合,http://14.112.86.85:4022/udp/239.253.43.57:5146
127.42ms,CCTV8,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-8-HD-265-5M
127.42ms,CCTV9,http://183.3.134.56:9901/tsfile/live/0009_1.m3u8
127.47ms,CCTV8,http://60.29.124.66:6080/hls/19/index.m3u8
127.48ms,广东珠江,http://113.65.9.137:4014/udp/239.77.0.114:5146
127.49ms,河源公共,http://14.112.86.85:4022/udp/239.253.43.214:5146
127.50ms,NBTV-2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140
127.50ms,CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
127.50ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
127.50ms,兵团卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.128:11111
127.50ms,睛彩篮球,http://dl.wifi942.com:66/jsyd/jsyd.php?id=HD-8000k-1080P-miguaoyun1
127.50ms,广州竞赛,http://14.112.86.85:4022/udp/239.253.43.75:5146
127.51ms,CCTV9,http://117.144.58.42:35455/gaoma/cctv9.m3u8
127.52ms,CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111
127.52ms,安徽卫视,http://113.65.9.137:4014/udp/239.77.0.183:5146
127.54ms,天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
127.58ms,CCTV8,http://119.136.113.11:8888/udp/239.77.0.172:5146
127.60ms,河北卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_HEBEI-CQ
127.60ms,江门侨乡生活,http://14.112.86.85:4022/udp/239.77.0.202:5146
127.61ms,浙江卫视,http://114.252.238.87:8000/udp/239.3.1.137:8036
127.62ms,CCTV15,http://117.144.58.42:35455/gaoma/cctv15.m3u8
127.65ms,CCTV16,http://14.112.86.85:4022/udp/239.77.0.165:5146
127.65ms,广东新闻,http://14.112.86.85:4022/udp/239.77.0.173:5146
127.68ms,CCTV16,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-16-CQ
127.71ms,汕头综合,http://14.112.86.85:4022/udp/239.253.43.45:5146
127.72ms,河北卫视,http://119.136.113.11:8888/udp/239.77.1.214:5146
127.73ms,CCTV12,http://119.32.12.32:2901/udp/224.1.100.78:11111
127.74ms,TVB千禧经典,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah00a13-golive.flv
127.75ms,天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.62:11111
127.77ms,CCTV6,http://219.128.121.202:59901/tsfile/live/0006_1.m3u8?key=txiptv
127.77ms,CCTV12,http://14.112.86.85:4022/udp/239.77.1.109:5146
127.77ms,内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
127.78ms,CCTV9,http://113.220.235.189:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
127.79ms,CCTV7,http://119.136.113.11:8888/udp/239.77.0.138:5146
127.87ms,广州新闻,http://119.32.12.32:2901/udp/224.1.100.38:11111
127.91ms,广东新闻,http://183.3.134.56:9901/tsfile/live/1005_1.m3u8
127.91ms,广东新闻,http://119.136.113.11:8888/udp/239.77.0.4:5146
127.93ms,澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
127.94ms,CCTV10,http://113.220.235.189:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
127.96ms,CCTV17,http://qjrhc.jydjd.top:2911/udp/224.1.100.135:11111
127.97ms,北京卫视,http://119.136.113.11:8888/udp/239.77.0.91:5146
127.97ms,广东民生,http://113.65.9.137:4014/udp/239.77.0.5:5146
127.98ms,CCTV8,http://121.33.239.242:9901/tsfile/live/0008_1.m3u8
127.98ms,河南卫视,http://114.252.238.87:8000/udp/239.3.1.27:8128
128.02ms,河北卫视,http://119.136.113.11:8888/udp/239.77.0.148:5146
128.02ms,广东民生,http://14.112.86.85:4022/udp/239.77.0.225:5146
128.04ms,CCTV15,http://113.65.9.137:4014/udp/239.77.1.239:5146
128.06ms,CCTV3,http://114.246.181.146:4022/rtp/239.3.1.172:8001
128.07ms,四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
128.07ms,北京财经,http://114.252.238.87:8000/udp/239.3.1.116:8000
128.09ms,湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8
128.19ms,CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.194:11111
128.19ms,CCTV14,http://219.128.121.202:59901/tsfile/live/0014_1.m3u8?key=txiptv
128.20ms,河北卫视,http://14.112.86.85:4022/udp/239.77.1.214:5146
128.22ms,CCTV17,http://183.11.239.36:808/hls/35/index.m3u8
128.22ms,北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=tvbox6_com&playlive=1&authid=0
128.22ms,北京卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_BEIJING-HD-265-8M
128.24ms,CCTV9,http://219.128.121.202:59901/tsfile/live/0009_1.m3u8?key=txiptv
128.25ms,汕头综合,http://14.112.86.85:4022/udp/239.77.1.130:5146
128.32ms,江苏卫视,http://121.33.239.242:9901/tsfile/live/0135_2.m3u8
128.36ms,宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
128.37ms,CCTV16,http://114.246.181.146:4022/rtp/239.3.1.184:8001
128.37ms,劲爆体育,http://119.32.12.32:2901/udp/224.1.100.129:11111
128.39ms,深圳卫视,http://119.136.113.11:8888/udp/239.77.0.92:5146
128.43ms,CCTV7,http://113.65.9.137:4014/udp/239.77.0.138:5146
128.46ms,CCTV14,http://14.155.191.98:4022/udp/239.77.0.133:5146
128.46ms,广东卫视,http://113.65.9.137:4014/udp/239.77.0.84:5146
128.52ms,CCTV9,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
128.60ms,辽宁卫视,http://121.33.239.242:9901/tsfile/live/0018_1.m3u8
128.64ms,CCTV14,http://219.128.121.202:59901/tsfile/live/0014_1.m3u8
128.64ms,天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8
128.94ms,CCTV16(4K),http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-16-4K
129.12ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
129.42ms,广东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.96:11111
129.55ms,南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
129.80ms,CCTV3,http://119.136.113.11:8888/udp/239.77.0.169:5146
129.89ms,梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
129.91ms,CCTV3,http://219.128.121.202:59901/tsfile/live/0003_1.m3u8?key=txiptv
130.00ms,CCTV6,http://114.252.238.87:8000/udp/239.3.1.174:8001
130.04ms,CCTV5,http://219.128.121.202:59901/tsfile/live/1004_1.m3u8?key=txiptv
130.21ms,CCTV5,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-5-HD-265-5M
130.28ms,CCTV14,http://14.155.191.98:4022/udp/239.77.1.161:5146
130.39ms,CCTV1,http://119.136.113.11:8888/udp/239.77.0.86:5146
130.47ms,江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111
130.48ms,CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111
130.91ms,CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.83:11111
131.34ms,贵州卫视,http://114.252.238.87:8000/udp/239.3.1.149:8076
131.53ms,CCTV13,http://1.itv.nctv.top:35455/gaoma/cctv13.m3u8
131.62ms,广东体育,http://14.112.86.85:4022/udp/239.77.0.112:5146
131.66ms,CCTV5,http://14.112.86.85:4022/udp/239.77.0.170:5146
131.85ms,CCTV5+,http://qjrhc.jydjd.top:2911/udp/224.1.100.26:11111
131.85ms,浙江卫视,http://121.33.239.242:9901/tsfile/live/0016_1.m3u8
131.93ms,新疆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.14:11111
132.01ms,CCTV1,http://119.32.12.32:2901/udp/224.1.100.90:11111
132.12ms,广东体育,http://119.32.12.32:2901/udp/224.1.100.34:11111
132.74ms,CCTV2,http://114.252.238.87:8000/udp/239.3.1.60:8084
132.82ms,杭州西湖明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
132.87ms,江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
133.02ms,CCTV4,http://14.112.86.85:4022/udp/239.77.1.163:5146
133.31ms,CCTV11,http://1.itv.nctv.top:35455/gaoma/cctv11.m3u8
133.37ms,三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8
133.45ms,山西卫视,http://121.33.239.242:9901/tsfile/live/0118_1.m3u8
133.56ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
