更新时间,#genre#
20250216-16-08-56,url


RespoTime,whitelist,#genre#
47.83ms,春晚87,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
47.83ms,春晚86,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
48.37ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
53.98ms,春晚91,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8
53.98ms,春晚88,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
54.19ms,凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8
54.51ms,春晚02,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
55.39ms,凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8
63.11ms,春晚93,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
63.26ms,春晚94,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
63.26ms,春晚97,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
63.26ms,春晚95,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
63.37ms,春晚07,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
63.63ms,春晚89,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
68.53ms,NHK World Premium (720p) [Not 24/7],https://cdn.nhkworld.jp/www11/nhkworld-tv/pre/hlscomp.m3u8
77.18ms,凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
82.16ms,生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
83.23ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
83.69ms,番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
84.00ms,之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
92.33ms,纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
94.34ms,AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
94.70ms,中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
95.89ms,八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
96.39ms,八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
96.48ms,三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
98.43ms,RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
98.93ms,CCTV1,http://117.144.58.42:35455/gaoma/cctv1.m3u8
103.54ms,CCTV17,http://1.itv.nctv.top:35455/gaoma/cctv17.m3u8
104.14ms,CCTV4,http://1.itv.nctv.top:35455/gaoma/cctv4k.m3u8
104.59ms,八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
105.37ms,凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
106.67ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
106.79ms,动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
108.13ms,CCTV5,http://1.itv.nctv.top:35455/gaoma/cctv5.m3u8
108.38ms,CCTV6,http://117.144.58.42:35455/gaoma/cctv6.m3u8
108.46ms,安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
108.84ms,CCTV12,http://117.144.58.42:35455/gaoma/cctv12.m3u8
109.60ms,安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
109.91ms,西藏卫视,http://8.146.211.219:2001/live_tv?pid=600190403
109.96ms,CCTV10,http://113.109.251.18:9999/udp/239.77.0.134:5146
110.03ms,浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
110.17ms,中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
111.17ms,云南卫视,http://113.109.251.18:9999/udp/239.253.43.100:5146
111.24ms,嘉佳卡通,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8
111.40ms,新疆卫视,http://8.146.211.219:2001/live_tv?pid=600152138
111.53ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
111.54ms,广东珠江,http://113.109.251.18:9999/udp/239.77.0.1:5146
112.21ms,东方卫视,http://218.13.14.6:60050/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
112.48ms,甘肃卫视,http://113.118.15.210:808/hls/119/index.m3u8
112.91ms,CCTV16,http://113.101.245.67:9988/udp/239.77.0.165:5146
113.25ms,贵州卫视,http://113.101.245.67:9988/udp/239.77.1.221:5146
113.54ms,CCTV1,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
113.84ms,江苏卫视,http://113.109.251.18:9999/udp/239.77.0.90:5146
114.25ms,CCTV1,http://119.32.12.32:2901/udp/224.1.100.90:11111
114.34ms,CCTV2,http://117.144.58.42:35455/gaoma/cctv2.m3u8
114.73ms,澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111
114.93ms,CCTV5+,http://113.109.251.18:9999/udp/239.77.0.87:5146
115.00ms,CCTV3,http://113.101.245.67:9988/udp/239.77.0.169:5146
115.03ms,CCTV12,http://113.109.251.18:9999/udp/239.77.0.136:5146
115.40ms,广东体育,http://113.101.245.67:9988/udp/239.77.0.168:5146
115.51ms,天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8
115.60ms,CCTV6,http://113.109.251.18:9999/udp/239.77.0.171:5146
115.80ms,浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
115.91ms,CCTVNEWS,http://113.118.15.210:808/hls/34/index.m3u8
116.04ms,CCTV3,http://1.itv.nctv.top:35455/gaoma/cctv3.m3u8
116.13ms,CCTV16,http://117.144.58.42:35455/gaoma/cctv16.m3u8
116.29ms,嘉佳卡通,http://113.109.251.18:9999/udp/239.77.0.179:5146
116.49ms,CCTV7,http://219.128.121.202:59901/tsfile/live/0007_1.m3u8?key=txiptv
116.50ms,浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
116.60ms,山东卫视,http://119.32.12.32:2901/udp/224.1.100.50:11111
116.62ms,河北卫视,http://113.101.245.67:9988/udp/239.77.1.214:5146
116.62ms,河北卫视,http://113.109.251.18:9999/udp/239.77.0.148:5146
116.70ms,茂名综合,http://113.101.245.67:9988/udp/239.77.0.206:5146
116.75ms,北京卫视,http://113.101.245.67:9988/udp/239.77.1.4:5146
116.81ms,安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
116.83ms,山西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.150:11111
116.87ms,TVB明珠,http://qjrhc.jydjd.top:2911/udp/224.1.100.124:11111
116.93ms,安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
116.99ms,广东卫视,http://113.109.251.18:9999/udp/239.77.0.2:5146
117.02ms,CCTV5+,http://119.32.12.32:2901/udp/224.1.100.25:11111
117.02ms,福建｜漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
117.07ms,CCTV15,http://14.19.151.0:9900/udp/239.77.1.239:5146
117.28ms,CCTV1,http://113.109.251.18:9999/udp/239.77.1.144:5146
117.38ms,CCTV11,http://117.144.58.42:35455/gaoma/cctv11.m3u8
117.38ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111
117.41ms,浙江卫视,http://119.32.12.32:2901/udp/224.1.100.52:11111
117.41ms,春晚13,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8
117.84ms,CCTV9,http://119.32.12.32:2901/udp/224.1.100.29:11111
117.86ms,兵团卫视,http://8.146.211.219:2001/live_tv?pid=600193252
117.91ms,浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
117.92ms,浙江卫视,http://113.109.251.18:9999/udp/239.77.0.89:5146
118.00ms,澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
118.02ms,广东体育,http://113.101.245.67:9988/udp/239.77.0.112:5146
118.13ms,CCTV7,http://117.144.58.42:35455/gaoma/cctv7.m3u8
118.39ms,辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
118.51ms,广东卫视,http://218.13.14.6:60050/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
118.80ms,天津卫视,http://113.109.251.18:9999/udp/239.77.0.97:5146
118.80ms,重庆卫视,http://113.109.251.18:9999/udp/239.77.1.162:5146
118.91ms,东方卫视,http://113.109.251.18:9999/udp/239.77.0.98:5146
118.91ms,天津卫视,http://218.13.14.6:60050/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
118.97ms,金鹰卡通,http://119.32.12.32:2901/udp/224.1.100.113:11111
119.04ms,湖南卫视,http://113.109.251.18:9999/udp/239.77.0.88:5146
119.14ms,CCTV14,http://113.109.251.18:9999/udp/239.77.1.161:5146
119.41ms,之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
119.53ms,浙江卫视,http://14.19.151.0:9900/udp/239.77.1.33:5146
119.62ms,深圳卫视,http://113.101.245.67:9988/udp/239.77.1.3:5146
119.87ms,CCTV17,http://113.118.15.210:808/hls/35/index.m3u8
120.68ms,春晚16,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530884094441260_hlshd15.m3u8
120.79ms,河源公共,http://113.101.245.67:9988/udp/239.253.43.214:5146
120.81ms,CCTV4,http://113.101.245.67:9988/udp/239.77.1.163:5146
120.83ms,CCTV14,http://119.32.12.32:2901/udp/224.1.100.80:11111
120.99ms,四川卫视,http://119.32.12.32:2901/udp/224.1.100.72:11111
121.15ms,优漫卡通,http://119.32.12.32:2901/udp/224.1.100.119:11111
121.31ms,CCTV10,http://113.109.251.18:9999/udp/239.77.1.113:5146
121.59ms,江苏卫视,http://218.13.14.6:60050/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
121.81ms,安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
121.92ms,江苏卫视,http://113.109.251.18:9999/udp/239.77.1.18:5146
121.99ms,CCTV6,http://1.itv.nctv.top:35455/gaoma/cctv6.m3u8
122.06ms,杭州青少,http://www.jeremyoto.com:82/rtp/233.50.201.177:5140
122.46ms,广州综合,http://119.32.12.32:2901/udp/224.1.100.36:11111
122.90ms,CCTV8,http://113.101.245.67:9988/udp/239.77.0.172:5146
122.90ms,北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8
122.92ms,CCTVNEWS,http://183.3.134.56:9901/tsfile/live/0016_1.m3u8
123.05ms,东方卫视,http://14.112.86.85:4022/udp/239.77.1.218:5146
123.10ms,黑龙江卫视,http://113.118.15.210:808/hls/48/index.m3u8
123.35ms,CCTV3,http://117.144.58.42:35455/gaoma/cctv3.m3u8
123.41ms,CCTV14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8
123.48ms,广东体育,http://113.109.251.18:9999/udp/239.77.0.168:5146
123.49ms,广东卫视,http://113.109.251.18:9999/udp/239.77.0.166:5146
123.80ms,广东民生,http://113.109.251.18:9999/udp/239.77.0.225:5146
123.89ms,广东体育,http://113.109.251.18:9999/udp/239.77.0.112:5146
124.03ms,CCTV9,http://114.252.238.87:8000/udp/239.3.1.62:8112
124.43ms,CCTV15,http://113.101.245.67:9988/udp/239.77.1.239:5146
124.45ms,CCTV9,http://113.109.251.18:9999/udp/239.77.0.135:5146
124.64ms,贵州卫视,http://113.118.15.210:808/hls/49/index.m3u8
124.67ms,番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
124.67ms,安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
124.95ms,杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140
125.05ms,深圳卫视,http://113.118.15.210:808/hls/45/index.m3u8
125.09ms,河南卫视,http://113.118.15.210:808/hls/51/index.m3u8
125.14ms,汕头文旅,http://113.101.245.67:9988/udp/239.77.1.132:5146
125.16ms,CCTV15,http://183.3.134.56:9901/tsfile/live/0015_1.m3u8
125.19ms,CCTV7,http://219.128.121.202:59901/tsfile/live/0007_1.m3u8
125.22ms,CCTV10,http://113.118.15.210:808/hls/28/index.m3u8
125.22ms,北京卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.99:11111
125.41ms,CCTV14,http://113.118.15.210:808/hls/32/index.m3u8
125.43ms,嘉佳卡通,http://14.19.151.0:9900/udp/239.77.0.179:5146
125.51ms,浙江卫视,http://113.101.245.67:9988/udp/239.77.1.33:5146
125.51ms,山东卫视,http://113.118.15.210:808/hls/43/index.m3u8
125.51ms,汕头综合,http://113.101.245.67:9988/udp/239.253.43.45:5146
125.71ms,CCTV8,http://117.144.58.42:35455/gaoma/cctv8.m3u8
125.85ms,浙江卫视,http://183.3.134.56:9901/tsfile/live/0124_1.m3u8?key=tvbox6_com&playlive=1&authid=0
125.96ms,CCTV7,http://113.118.15.210:808/hls/25/index.m3u8
125.98ms,CCTV9,http://113.118.15.210:808/hls/27/index.m3u8
126.12ms,CCTV11,http://113.218.229.47:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
126.19ms,凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
126.29ms,河源综合,http://113.101.245.67:9988/udp/239.253.43.213:5146
126.31ms,黑龙江卫视,http://113.109.251.18:9999/udp/239.77.0.93:5146
126.65ms,江西卫视,http://113.218.229.47:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
126.69ms,CCTV5,http://113.101.119.26:808/hls/58/index.m3u8
126.84ms,CCTV14,http://117.144.58.42:35455/gaoma/cctv14.m3u8
126.87ms,CCTV16,http://14.19.151.0:9900/udp/239.77.0.165:5146
126.98ms,深圳移动电视,http://14.19.151.0:9900/udp/239.77.1.175:5146
126.99ms,深圳少儿,http://113.101.245.67:9988/udp/239.77.1.244:5146
126.99ms,深圳少儿,http://14.19.151.0:9900/udp/239.77.1.244:5146
127.11ms,CCTV12,http://119.32.12.32:2901/udp/224.1.100.78:11111
127.26ms,CCTV12,http://1.itv.nctv.top:35455/gaoma/cctv12.m3u8
127.28ms,云南卫视,http://113.109.251.18:9999/udp/239.253.43.37:5146
127.34ms,海南卫视,http://113.118.15.210:808/hls/124/index.m3u8
127.36ms,江门综合,http://125.89.163.44:8888/udp/239.77.0.201:5146
127.42ms,内蒙古卫视,http://8.146.211.219:2001/live_tv?pid=600190401
127.42ms,深圳少儿,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
127.44ms,CCTV14,http://218.13.14.6:60050/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
127.44ms,广东珠江,http://113.109.251.18:9999/udp/239.77.1.94:5146
127.47ms,CCTV8,http://113.109.251.18:9999/udp/239.77.0.172:5146
127.51ms,CCTV2,http://219.128.121.202:59901/tsfile/live/0002_1.m3u8
127.57ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
127.58ms,广东珠江,http://119.32.12.32:2901/udp/224.1.100.23:11111
127.58ms,深圳东部,http://14.19.151.0:9900/udp/239.77.1.224:5146
127.60ms,CCTV12,http://113.101.119.62:8090/hls/124/index.m3u8
127.66ms,北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=tvbox6_com&playlive=1&authid=0
127.81ms,北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234
127.84ms,嘉佳卡通,http://113.101.245.67:9988/udp/239.77.0.179:5146
127.89ms,广东卫视,http://113.118.15.210:808/hls/80/index.m3u8
127.93ms,CCTV14,http://113.109.251.18:9999/udp/239.77.0.133:5146
127.97ms,安徽卫视,http://119.32.12.32:2901/udp/224.1.100.66:11111
128.02ms,东方卫视,http://119.32.12.32:2901/udp/224.1.100.48:11111
128.03ms,汕头经济,http://113.101.245.67:9988/udp/239.77.1.131:5146
128.12ms,CCTV8,http://14.19.151.0:9900/udp/239.77.0.172:5146
128.15ms,CCTV17,http://183.11.239.36:808/hls/35/index.m3u8
128.23ms,CCTV5,http://113.101.245.67:9988/udp/239.77.0.170:5146
128.31ms,春晚15,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
128.41ms,四川卫视,http://113.118.15.210:808/hls/50/index.m3u8
128.47ms,CCTV9,http://121.232.178.75:60001/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
128.52ms,CCTV5,http://qjrhc.jydjd.top:2911/udp/224.1.100.81:11111
128.55ms,星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
128.58ms,CCTV5+,http://113.109.251.18:9999/udp/239.77.1.31:5146
128.59ms,CCTV3,http://119.32.12.32:2901/udp/224.1.100.64:11111
128.59ms,黑龙江卫视,http://113.109.251.18:9999/udp/239.77.1.6:5146
128.75ms,广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.152:11111
128.78ms,贵州卫视,http://113.109.251.18:9999/udp/239.77.0.230:5146
128.79ms,广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111
128.80ms,安徽卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.65:11111
128.84ms,番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
128.85ms,CCTV12,http://121.232.178.75:60001/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
128.85ms,四川卫视,http://14.112.86.85:4022/udp/239.77.1.215:5146
128.97ms,CCTV16,http://113.109.251.18:9999/udp/239.77.0.165:5146
128.97ms,浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
129.07ms,CCTV13,http://119.32.12.32:2901/udp/224.1.100.69:11111
129.08ms,CCTV10,http://113.101.245.67:9988/udp/239.77.1.113:5146
129.20ms,CCTV1,http://113.220.233.43:9999/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
129.25ms,纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
129.27ms,河源综合,http://14.19.151.0:9900/udp/239.253.43.213:5146
129.31ms,CCTV12,http://113.109.251.18:9999/udp/239.77.1.109:5146
129.32ms,CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
129.35ms,浙江卫视,http://113.118.15.210:808/hls/37/index.m3u8
129.42ms,CCTV9,http://qjrhc.jydjd.top:2911/udp/224.1.100.29:11111
129.42ms,汕头经济,http://113.101.245.67:9988/udp/239.253.43.46:5146
129.43ms,劲爆体育,http://119.32.12.32:2901/udp/224.1.100.129:11111
129.47ms,CCTV6,http://119.32.12.32:2901/udp/224.1.100.84:11111
129.58ms,广东卫视,http://113.109.251.18:9999/udp/239.77.1.2:5146
129.64ms,CCTV4K,http://117.144.58.42:35455/gaoma/cctv4k.m3u8
129.68ms,兵团卫视,http://113.118.15.210:808/hls/7/index.m3u8
129.69ms,东方卫视,http://113.109.251.18:9999/udp/239.77.1.218:5146
129.71ms,CCTV14,http://14.19.151.0:9900/udp/239.77.1.161:5146
129.80ms,东南卫视,http://113.101.245.67:9988/udp/239.77.1.104:5146
129.91ms,CCTV7,http://218.13.14.6:60050/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
129.97ms,CCTV4,http://113.118.15.210:808/hls/67/index.m3u8
130.07ms,深圳卫视,http://113.109.251.18:9999/udp/239.77.0.92:5146
130.09ms,辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
130.13ms,CCTV2,http://113.118.15.210:808/hls/20/index.m3u8
130.13ms,安徽卫视,http://113.118.15.210:808/hls/40/index.m3u8
130.19ms,茂名公共,http://113.101.245.67:9988/udp/239.77.0.207:5146
130.24ms,广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
130.26ms,厦门卫视,http://113.118.15.210:808/hls/17/index.m3u8
130.27ms,广州新闻,http://119.32.12.32:2901/udp/224.1.100.38:11111
130.28ms,宁夏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.8:11111
130.42ms,澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
130.48ms,青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8
130.57ms,CCTV5+,http://1.itv.nctv.top:35455/gaoma/cctv5p.m3u8
130.63ms,CCTV12,http://113.118.15.210:808/hls/30/index.m3u8
130.66ms,广东卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.33:8192
130.69ms,CCTV6,http://14.19.151.0:9900/udp/239.77.0.171:5146
130.70ms,CCTV5,http://113.218.229.47:8081/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
130.70ms,东方卫视,http://121.33.239.242:9901/tsfile/live/0107_1.m3u8
130.73ms,CCTV8,http://219.128.121.202:59901/tsfile/live/0008_1.m3u8
130.84ms,江苏卫视,http://14.19.151.0:9900/udp/239.77.1.18:5146
130.85ms,东方卫视,http://113.101.245.67:9988/udp/239.77.1.218:5146
130.85ms,新动漫,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.18:9628
130.96ms,CCTV10,http://14.112.86.85:4022/udp/239.77.1.113:5146
130.98ms,江苏卫视,http://113.101.245.67:9988/udp/239.77.1.18:5146
131.15ms,CCTV13,http://221.226.4.10:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
131.17ms,山东卫视,http://183.11.239.36:808/hls/43/index.m3u8
131.18ms,云南卫视,http://183.11.239.36:808/hls/52/index.m3u8
131.21ms,东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.56:11111
131.38ms,吉林卫视,http://218.13.14.6:60050/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
131.41ms,江苏卫视,http://223.145.224.77:8000/udp/239.76.246.181:1234
131.46ms,湖南卫视,http://14.19.151.0:9900/udp/239.77.1.5:5146
131.49ms,CCTV13,http://121.232.178.75:60001/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
131.52ms,重庆卫视,http://114.252.238.87:8000/udp/239.3.1.122:8160
131.53ms,广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.37:11111
131.56ms,CCTV5,http://223.145.224.77:8000/udp/239.76.246.155:1234
131.58ms,NBTV-3,http://www.flyskyman.cn:4022/rtp/233.50.201.179:5140
131.59ms,河源公共,http://125.89.163.44:8888/udp/239.253.43.214:5146
131.60ms,云浮综合,http://14.19.151.0:9900/udp/239.77.0.253:5146
131.67ms,湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8
131.67ms,湖南卫视,http://39.164.160.249:9901/tsfile/live/0128_1.m3u8
131.68ms,CCTV5,http://117.144.58.42:35455/gaoma/cctv5.m3u8
131.69ms,NBTV-3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140
131.74ms,东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.48:11111
131.88ms,CCTV15,http://113.118.15.210:808/hls/102/index.m3u8
131.97ms,大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.153:11111
132.01ms,福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0
132.05ms,湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
132.05ms,兵团卫视,http://114.252.238.87:8000/udp/239.3.1.144:4120
132.06ms,天津卫视,http://119.32.12.32:2901/udp/224.1.100.62:11111
132.06ms,广西卫视,http://221.226.4.10:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
132.09ms,CCTV4,http://117.27.190.42:9998/tsfile/live/23235_1.m3u8
132.14ms,CCTV11,http://113.101.245.67:9988/udp/239.77.1.238:5146
132.19ms,CCTV2,http://221.226.4.10:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
132.23ms,CCTV10,http://119.32.12.32:2901/udp/224.1.100.76:11111
132.25ms,四川卫视,http://221.226.4.10:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
132.28ms,CCTV12,http://219.128.121.202:59901/tsfile/live/0012_1.m3u8?key=txiptv
132.47ms,CCTV6,http://qjrhc.jydjd.top:2911/udp/224.1.100.83:11111
132.51ms,广东新闻,http://113.109.251.18:9999/udp/239.77.0.4:5146
132.52ms,CCTV6,http://219.128.121.202:59901/tsfile/live/0006_1.m3u8?key=txiptv
132.53ms,CCTV1,http://113.118.15.210:808/hls/19/index.m3u8
132.63ms,CCTV16(4K),http://223.145.224.77:8000/udp/239.76.253.214:9000
132.63ms,西藏卫视,http://121.33.239.242:9901/tsfile/live/0132_1.m3u8
132.65ms,湖南卫视,http://183.3.134.56:9901/tsfile/live/0128_1.m3u8?key=tvbox6_com&playlive=1&authid=0
