更新时间,#genre#
20240708-17-49-53,url


RespoTime,whitelist,#genre#
131.21ms,1994年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
131.44ms,东莞生活资讯高清,http://ddns.cyruslee.top:8888/udp/239.253.43.105:5146
131.50ms,凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
131.54ms,广东卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.19:5146
131.65ms,天津卫视,http://113.218.229.25:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
131.85ms,滁州市广播电视台 公共频道 (400p),http://live.cztv.cc:85/live/ggpd.m3u8
131.98ms,我们的生活充满阳光,https://vd4.bdstatic.com/mda-mantbc3hcfwa47wb/v1-cae/sc/mda-mantbc3hcfwa47wb.mp4
132.30ms,厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0
132.32ms,江门侨乡生活高清,http://ddns.cyruslee.top:8888/udp/239.77.0.202:5146
132.64ms,重庆卫视,http://14.212.185.27:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
132.67ms,CCTV6,http://113.218.229.25:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
132.69ms,浙江卫视,http://14.212.185.27:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
132.80ms,DJ天后,https://vd3.bdstatic.com/mda-kk5f22n13qna8edp/v1-cae/sc/mda-kk5f22n13qna8edp.mp4
132.86ms,河北卫视,http://113.218.229.25:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
133.12ms,浙江卫视,http://218.3.138.25:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
133.22ms,凤凰香港台,http://113.64.147.55:8081/hls/38/index.m3u8
133.29ms,CCTV16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
133.35ms,广东体育,http://14.212.185.27:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
133.44ms,四川卫视,http://14.212.185.27:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
133.49ms,广东珠江超清,http://ddns.cyruslee.top:8888/udp/239.77.0.114:5146
133.61ms,江苏卫视,http://113.218.229.25:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
134.04ms,CCTV7,http://113.218.229.25:8081/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
134.05ms,CCTV17,http://117.27.190.42:9998/tsfile/live/23247_1.m3u8?key=txiptv&playlive=1&authid=0
134.12ms,中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
134.30ms,CCTV10,http://14.212.185.27:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
134.50ms,金鹰卡通,http://113.218.229.25:8081/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
134.51ms,八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
134.65ms,深圳电视剧频道高清,http://ddns.cyruslee.top:8888/udp/239.77.1.177:5146
134.92ms,东南卫视,http://118.248.218.181:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
135.11ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
135.12ms,CCTV7,http://14.212.185.27:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
135.15ms,CCTV12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
135.31ms,CCTV12,http://118.248.218.181:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
135.44ms,CCTV3,http://14.212.185.27:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
135.51ms,广东体育超清,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146
135.78ms,2015年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
135.85ms,北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
135.89ms,广东体育,http://219.135.208.218:8083/tsfile/live/1000_1.m3u8
135.90ms,广东珠江,http://14.212.185.27:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
136.06ms,北京卫视,http://113.218.229.25:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
136.06ms,广东少儿高清,http://ddns.cyruslee.top:8888/udp/239.77.0.250:5146
136.18ms,广东珠江,http://219.135.208.218:8083/tsfile/live/0017_1.m3u8
136.25ms,金鹰卡通,http://113.218.229.25:8081/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
136.25ms,CCTV1,http://222.137.229.154:808/hls/1/index.m3u8
136.64ms,辽宁卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel32/1300.m3u8
136.82ms,吉林卫视,http://14.212.185.27:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
136.88ms,CCTV13,http://113.101.119.31:8090/hls/125/index.m3u8
137.08ms,八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
137.26ms,湖南卫视,http://116.21.121.116:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
137.35ms,浙江卫视,http://113.218.229.25:8081/tsfile/live/0124_1.m3u8
137.43ms,CCTV8,http://14.212.185.27:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
137.59ms,CCTV11,http://14.212.185.27:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
137.67ms,湖南都市,http://223.159.9.39:8099/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
137.77ms,13首《经典老歌》DJ舞曲版,https://vd4.bdstatic.com/mda-igbpw1bm4vdxitj0/logo/sc/mda-igbpw1bm4vdxitj0.mp4
138.25ms,天津卫视高清,http://113.64.147.55:8081/hls/48/index.m3u8
138.31ms,CCTV7,http://123.112.208.22:4022/rtp/239.3.1.61:8104
138.51ms,湖北卫视,http://14.212.185.27:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
138.54ms,CCTV7,http://118.248.218.181:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
138.78ms,韶关绿色生活高清,http://ddns.cyruslee.top:8888/udp/239.77.0.119:5146
139.00ms,茂名综合高清,http://ddns.cyruslee.top:8888/udp/239.77.0.206:5146
139.05ms,深圳众创TV高清,http://ddns.cyruslee.top:8888/udp/239.77.1.247:5146
139.20ms,辽宁卫视,http://14.212.185.27:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
139.23ms,CCTV6,http://112.46.85.60:8008/hls/6/index.m3u8
139.44ms,CCTV14,http://14.212.185.27:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
139.51ms,CCTV3,http://171.117.28.131:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
139.54ms,广东综艺 4K,http://ddns.cyruslee.top:8888/udp/239.77.1.237:5146
139.56ms,无线星河高清,http://113.64.147.55:8081/hls/135/index.m3u8
139.57ms,广东卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.84:5146
139.58ms,湖北卫视,http://115.149.139.141:10001/tsfile/live/1027_1.m3u8
139.63ms,辽宁卫视,http://113.218.229.25:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
139.70ms,CCTV11,http://118.248.218.181:8088/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
139.86ms,凤凰资讯高清,http://113.64.147.55:8081/hls/36/index.m3u8
139.95ms,CCTV5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
140.12ms,CCTV15,http://223.159.9.39:8099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
140.12ms,风云音乐标清,http://113.64.147.55:8081/hls/88/index.m3u8
140.15ms,深圳都市频道高清,http://ddns.cyruslee.top:8888/udp/239.77.1.176:5146
140.29ms,吉林卫视,http://113.218.229.25:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
140.29ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
140.39ms,清远文旅生活高清,http://ddns.cyruslee.top:8888/udp/239.253.43.34:5146
140.43ms,深圳移动电视,http://ddns.cyruslee.top:8888/udp/239.77.1.175:5146
140.53ms,三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
140.66ms,CCTV11,http://113.218.229.25:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
140.79ms,经典电影标清,http://113.64.147.55:8081/hls/61/index.m3u8
140.81ms,珠海-1高清,http://ddns.cyruslee.top:8888/udp/239.77.0.155:5146
140.82ms,优漫卡通标清,http://113.64.147.55:8081/hls/128/index.m3u8
140.92ms,CCTV15,http://112.46.85.60:8008/hls/15/index.m3u8
141.03ms,CCTV12,http://14.212.185.27:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
141.19ms,深圳电视剧频道高清,http://ddns.cyruslee.top:8888/udp/239.77.1.125:5146
141.35ms,CCTV4,http://112.123.206.32:808/hls/4/index.m3u8
