更新时间,#genre#
20240807-11-33-11,url


RespoTime,whitelist,#genre#
58.00ms,7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
58.14ms,韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
59.32ms,春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
59.69ms,《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
60.23ms,3D投影1,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
60.71ms,春晚89,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
61.05ms,《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4#
61.55ms,DJ此生已过半,https://vd3.bdstatic.com/mda-mdaprhx095djift2/hd/mda-mdaprhx095djift2.mp4
62.43ms,任妙音《天在下雨我在想你》DJ版,https://vd3.bdstatic.com/mda-makbbuxuhfwrbbjv/v1-cae/1080p/mda-makbbuxuhfwrbbjv.mp4
62.49ms,痴心是我犯的错,https://vd2.bdstatic.com/mda-ncpa1ziw0urtvsuy/720p/h264_delogo/1648105627756677310/mda-ncpa1ziw0urtvsuy.mp4
62.58ms,宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
62.67ms,春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
62.71ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路16』
62.73ms,DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
62.97ms,珊瑚颂,https://vd2.bdstatic.com/mda-nhj3zr4muyqtq2b4/sc/cae_h264/1660975076761325859/mda-nhj3zr4muyqtq2b4.mp4
63.11ms,一生输给了爱情,https://vd2.bdstatic.com/mda-mkn4yr0d9ypy9wns/sc/cae_h264_delogo/1643224005214992888/mda-mkn4yr0d9ypy9wns.mp4
64.06ms,女孩街头演唱DJ《放不下想又怕》,https://vd2.bdstatic.com/mda-nb8mpxwznwj6s3ps/sc/cae_h264_nowatermark_delogo/1644456565663753843/mda-nb8mpxwznwj6s3ps.mp4
65.08ms,X战警：黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
68.55ms,绒花,https://vd3.bdstatic.com/mda-nejfar2cv6abkknu/sc/cae_h264/1653045247793474175/mda-nejfar2cv6abkknu.mp4
71.75ms,杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
74.82ms,主席的话儿记心上,https://vd4.bdstatic.com/mda-ndc67jecf3hrkv88/sc/cae_h264_delogo/1649829462288374554/mda-ndc67jecf3hrkv88.mp4
75.00ms,歌MV,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
76.57ms,驼铃,https://vd3.bdstatic.com/mda-kibteu2sd3etwc94/v1-cae/1080p/mda-kibteu2sd3etwc94.mp4?auth_key=1602763359-0-0-a22f001b95be18c527672048212a932a&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=4442&split=3793169
78.03ms,《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
78.58ms,震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4
78.71ms,DJ《给你留念》》,https://vd4.bdstatic.com/mda-kim3r6dpd04ypqn4/cae_h264_nowatermark/mda-kim3r6dpd04ypqn4.mp4
78.79ms,5首劲爆dj,https://vd2.bdstatic.com/mda-mm69dxgtcqg28j9j/sc/cae_h264/1638860024910192032/mda-mm69dxgtcqg28j9j.mp4
78.80ms,歌MV38,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
78.84ms,番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
79.76ms,春晚85,http://txmov2.a.kwimgs.com/bs3/video-hls/5227271857652377954_hlshd15.m3u8
82.33ms,DJ情歌5首,https://vd3.bdstatic.com/mda-mmg7iqkrutbwd7az/sc/cae_h264/1639851941696222972/mda-mmg7iqkrutbwd7az.mp4
83.35ms,番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
85.68ms,DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
85.99ms,蔡丽津月圆情,http://vd3.bdstatic.com/mda-jm53zq7k0b0kbxch/sc/mda-jm53zq7k0b0kbxch.mp4
86.51ms,河南卫视,http://222.71.95.178:9901/tsfile/live/0001_30.m3u8?key=txiptv&playlive=1&authid=0
86.53ms,上海都市,http://222.71.95.178:9901/tsfile/live/0001_18.m3u8?key=txiptv&playlive=1&authid=0
87.12ms,番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
87.58ms,东方卫视,http://222.71.95.178:9901/tsfile/live/0001_21.m3u8?key=txiptv&playlive=1&authid=0
89.87ms,CGTN阿语,https://0472.org/hls/cgtna.m3u8
89.95ms,CCTV3,http://222.71.95.178:9901/tsfile/live/0001_3.m3u8?key=txiptv&playlive=1&authid=0
94.20ms,春晚87,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
94.48ms,中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
94.54ms,TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
94.60ms,探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
96.01ms,东方卫视,http://58.41.27.144:18888/udp/239.45.3.146:5140
96.10ms,八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
96.30ms,CCTV5,http://222.71.95.178:9901/tsfile/live/0001_5.m3u8?key=txiptv&playlive=1&authid=0
96.32ms,深圳卫视,http://222.71.95.178:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=1&authid=0
96.36ms,湖南卫视,http://222.71.95.178:9901/tsfile/live/0001_26.m3u8?key=txiptv&playlive=1&authid=0
96.44ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
99.74ms,东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
100.63ms,北京卫视,http://222.71.95.178:9901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0
101.56ms,番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
103.44ms,黑龙江卫视,http://124.205.11.246:91/live/HLJWShd-8M/live.m3u8
103.66ms,山西卫视,http://125.114.241.240:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
104.36ms,人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
104.78ms,广西卫视,http://124.205.11.246:91/live/GXWS-1500k/live.m3u8
104.85ms,CCTV7,http://222.71.95.178:9901/tsfile/live/0001_7.m3u8?key=txiptv&playlive=1&authid=0
104.99ms,DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
105.01ms,四川卫视,http://124.205.11.246:91/live/SCWS-1500k/live.m3u8
105.77ms,CCTV3,http://111.192.29.110:4022/udp/239.3.1.172:8001
105.98ms,新歌上线_啥歌这么好听,https://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
106.03ms,河北卫视,http://114.254.85.192:2222/rtp/239.3.1.148:8072
106.10ms,NHK,http://61.221.215.25:8800/hls/51/index.m3u8
106.95ms,春晚96,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8
107.00ms,CCTV6,http://222.71.95.178:9901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=1&authid=0
107.05ms,韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4#
107.31ms,青海卫视,http://125.114.241.240:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
107.61ms,青海卫视,http://119.163.199.98:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
107.73ms,CCTV8,http://124.205.11.246:91/live/CCTV8hd-8M/live.m3u8
108.38ms,兵团卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.80:5146
108.93ms,新疆卫视,http://124.205.11.246:91/live/XJWS-1500k/live.m3u8
109.00ms,黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
109.02ms,浙江卫视,http://124.64.11.135:8888/rtp/239.3.1.137:8036
109.05ms,四川卫视,http://222.71.95.178:9901/tsfile/live/0001_29.m3u8?key=txiptv&playlive=1&authid=0
109.21ms,CCTV14,http://124.205.11.246:91/live/CCTV14hd-8M/live.m3u8
109.23ms,安徽｜综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
109.27ms,贵州卫视,http://125.114.241.240:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
109.36ms,山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8
109.44ms,东南卫视,http://222.71.95.178:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=1&authid=0
109.51ms,CCTV17农业农村,http://124.205.11.246:91/live/CCTV17hd-8M/live.m3u8
109.54ms,CCTV4,http://222.130.146.175:8888/rtp/239.3.1.214:4220
109.59ms,CCTV9,http://114.254.85.192:2222/rtp/239.3.1.62:8112
109.62ms,山西卫视,http://124.205.11.246:91/live/SXWS1-1500k/live.m3u8
109.67ms,CCTV2,http://124.205.11.246:91/live/CCTV2hd-8M/live.m3u8
109.72ms,CCTV16,http://124.205.11.246:91/live/CCTV16hd-8M/live.m3u8
109.72ms,初恋情人,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
109.75ms,CCTV11,http://124.205.11.246:91/live/CCTV11hd-8M/live.m3u8
109.84ms,海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
109.89ms,金鹰卡通,http://125.114.241.240:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
109.97ms,CCTV3,http://124.205.11.246:91/live/CCTV3hd-8M/live.m3u8
109.97ms,陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
110.03ms,北京纪实科教,http://124.205.11.246:91/live/BTVKJhd-5M/live.m3u8
110.05ms,中视,http://209.146.124.22:8891/litv/4gtv-4gtv040
110.05ms,山东卫视,http://124.205.11.246:91/live/SDWShd-8M/live.m3u8
110.07ms,CCTV8,http://111.192.29.110:4022/udp/239.3.1.175:8001
110.09ms,云南卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.37:5146
110.13ms,山东卫视,http://222.71.95.178:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=1&authid=0
110.14ms,吉林卫视,http://124.205.11.246:91/live/JLWShd-8M/live.m3u8
110.17ms,CCTV15,http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
110.26ms,吉林卫视,http://114.254.85.192:2222/rtp/239.3.1.240:8172
110.28ms,北京卫视,http://223.112.219.174:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
110.42ms,CCTV8,http://125.114.241.240:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
110.45ms,亲亲20音乐,http://61.221.215.25:8800/hls/49/index.m3u8
110.46ms,北京文艺,http://124.205.11.246:91/live/BTVWYhd-5M/live.m3u8
110.48ms,CCTV13,http://124.205.11.246:91/live/CCTV13hd-8M/live.m3u8
110.53ms,负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
110.69ms,海南卫视,http://124.205.11.246:91/live/LYWS-1500k/live.m3u8
110.76ms,江苏卫视,http://124.64.11.135:8888/rtp/239.3.1.135:8028
110.83ms,云浮综合高清,http://ddns.cyruslee.top:8888/udp/239.77.0.253:5146
111.03ms,CCTV15,http://222.130.146.175:8888/rtp/239.3.1.153:8136
111.28ms,浙江卫视,http://222.71.95.178:9901/tsfile/live/0001_23.m3u8?key=txiptv&playlive=1&authid=0
111.29ms,安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
111.51ms,湖北卫视,http://124.205.11.246:91/live/HuBWShd-8M/live.m3u8
111.67ms,CCTV16,http://221.220.129.217:8012/rtp/239.3.1.184:8001
111.68ms,北京影视,http://124.205.11.246:91/live/BTVYShd-5M/live.m3u8
111.71ms,海南卫视,http://125.114.241.240:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
111.79ms,打工辛酸泪DJ2首,https://vd4.bdstatic.com/mda-na5fafrtbvvf5wib/hd/cae_h264_delogo/1641996387070390433/mda-na5fafrtbvvf5wib.mp4
111.80ms,CCTV1综合,http://124.205.11.246:91/live/CCTV1hd-8M/live.m3u8
111.86ms,重庆卫视,http://119.164.94.34:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
111.87ms,CCTV5,http://112.13.84.36/5gtvtbv52.live.bestvcdn.com.cn/live/program/live/cctv5hd8m/8000000/mnf.m3u8
111.88ms,东方影视,http://222.71.95.178:9901/tsfile/live/0001_19.m3u8?key=txiptv&playlive=1&authid=0
112.50ms,CCTV8,http://114.254.85.192:2222/rtp/239.3.1.175:8001
112.54ms,日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
112.94ms,深圳卫视,http://119.164.94.34:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
113.12ms,CCTV3综艺,http://124.205.11.242:91/live/CCTV3hd-8M/live.m3u8
113.15ms,东方卫视,http://124.205.11.246:91/live/DFWShd-8M/live.m3u8
113.26ms,湖南卫视,http://124.205.11.246:91/live/HuNWShd-8M/live.m3u8
113.41ms,CCTV-8高清,http://ddns.cyruslee.top:8888/udp/239.77.0.172:5146
113.42ms,CCTV15,http://119.164.94.34:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
113.47ms,TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
113.61ms,黑龙江卫视,http://124.64.11.135:8888/rtp/239.3.1.133:8016
113.76ms,山西卫视,http://115.236.171.2:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
113.84ms,CGTN英语,https://0472.org/hls/cgtn.m3u8
113.87ms,西藏卫视,http://124.205.11.246:91/live/XZWS-1500k/live.m3u8
113.91ms,求索纪录高清,http://ddns.cyruslee.top:8888/udp/239.77.0.21:5146
113.95ms,河北卫视,http://125.114.241.240:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
113.96ms,江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
113.98ms,山东卫视,http://114.254.85.192:2222/rtp/239.3.1.209:8052
114.08ms,汽摩,http://ddns.cyruslee.top:8888/udp/239.77.1.205:5146
114.11ms,重庆卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.182:5146
114.15ms,河南卫视,http://124.205.11.246:91/live/HeNWS-1500k/live.m3u8
114.16ms,东方卫视,http://118.144.105.55:91/live/DFWS-1500k/live.m3u8
114.19ms,CCTV1,http://111.192.29.110:4022/udp/239.3.1.129:8008
114.38ms,少儿动画,http://ddns.cyruslee.top:8888/udp/239.77.0.109:5146
114.54ms,《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4#
114.57ms,重庆卫视,http://119.163.199.98:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
114.74ms,PPTV-2,http://ddns.cyruslee.top:8888/udp/239.77.1.184:5146
114.75ms,河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8
114.76ms,CCTV5,http://111.196.135.219:8686/rtp/239.3.1.130:8004
114.77ms,CCTV2,http://111.192.29.110:4022/udp/239.3.1.60:8084
114.79ms,江西卫视,http://124.205.11.246:91/live/JXWShd-8M/live.m3u8
114.82ms,CCTV5+,http://124.205.11.246:91/live/CCTV5+hd-8M/live.m3u8
114.86ms,厦门卫视,http://124.205.11.246:91/live/XMWS-1500k/live.m3u8
114.86ms,CCTV1,http://124.64.11.135:8888/rtp/239.3.1.129:8008
114.97ms,三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
114.99ms,环球旅游,http://ddns.cyruslee.top:8888/udp/239.77.1.202:5146
115.04ms,CCTV7,http://124.205.11.246:91/live/CCTV7hd-8M/live.m3u8
115.10ms,CCTV15,http://111.192.29.110:4022/udp/239.3.1.153:8136
115.18ms,CCTV6,http://36.32.174.67:60080/newlive/live/hls/6/live.m3u8
115.25ms,CCTV10,http://111.192.29.110:4022/udp/239.3.1.63:8116
115.26ms,河南卫视,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
115.29ms,澳门Macau,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
115.35ms,DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4#
