更新时间,#genre#
东方卫视,http://118.248.172.101:8088/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
青海安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
三国演义【1994】,http://43.138.170.29:35455/yy/1354930932
【一代枭雄】24h,http://43.138.170.29:35455/yy/1355917294
黑帮片,http://43.138.170.29:35455/huya/11336719
东南卫视,http://39.135.133.157/PLTV/88888888/224/3221225500/index.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
重庆卫视,http://36.40.237.72:9999/tsfile/live/0132_6.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV14,http://39.134.65.164/PLTV/88888888/224/3221225674/index.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
斗鱼游戏HD5,http://43.138.170.29:35455/douyu/3168536
北京卡酷少儿,http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8
斗鱼动漫HD1,http://43.138.170.29:35455/douyu/6449849
CCTV8(4K),http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/4/224/3221228578/index.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
江西卫视,http://118.248.172.101:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://36.40.237.72:9999/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,rtmp://live-play.cctvnews.cctv.com/cctv/merge_cctv13
丧尸片,http://43.138.170.29:35455/huya/21059578
超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8?blog.ntnas.top
CCTV4K,https://live.goodiptv.club/api/cqyx.php?id=CCTV4K
西藏卫视,https://tv.vtibet.cn/live/vuXz3cg3TmRUYg.m3u8?secret=e5000f426631a46269907cb0ee2a68d8&time=666d0418
巩汉林春晚小品合集,http://43.138.170.29:35455/yy/1354889035
放羊的星星,http://43.138.170.29:35455/yy/1355260662
CCTV10,http://36.40.237.72:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
GOODTV好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
黑莓电竞,http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
金鹰卡通,http://223.159.10.136:8099/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225985/index.m3u8
CCTV13,http://39.134.67.99/PLTV/88888888/224/3221225812/index.m3u8
ABC新闻频道,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
武林外传,http://43.138.170.29:35455/huya/21059598
斗破苍穹玄幻剧,http://43.138.170.29:35455/yy/1356051105
重庆卫视,http://223.159.10.136:8099/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
斗鱼游戏HD24,http://43.138.170.29:35455/douyu/7929609
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
黑莓电影,http://39.134.66.110/PLTV/88888888/224/3221225681/index.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/index.m3u8
强森,http://43.138.170.29:35455/huya/21059581
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8
中国第一神探-狄仁杰,http://43.138.170.29:35455/yy/1354932438
西游记后传,http://43.138.170.29:35455/yy/1382736846
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226230/index.m3u8
冯小刚,http://43.138.170.29:35455/huya/11352906
斗鱼游戏4K2,http://43.138.170.29:35455/douyu/5832903
CHC家庭影院,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
熊仔之正义守护-国漫,http://43.138.170.29:35455/yy/1382736836
浙江卫视,http://39.134.66.110/PLTV/88888888/224/3221225959/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225975/index.m3u8
CCTV3,http://39.134.65.173/PLTV/88888888/224/3221225799/index.m3u8
天下第一,http://43.138.170.29:35455/yy/1355554637
CCTV10,http://39.134.65.164/PLTV/88888888/224/3221225677/index.m3u8
江苏卫视,http://39.134.66.110/PLTV/88888888/224/3221225938/index.m3u8
英叔,http://43.138.170.29:35455/huya/11342421
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
斗鱼游戏4K1,http://43.138.170.29:35455/douyu/4147
CHC家庭影院,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://39.134.66.66/PLTV/88888888/224/3221225814/index.m3u8
父母爱情,http://43.138.170.29:35455/yy/1354926650
内蒙古卫视,http://39.135.133.157/PLTV/88888888/224/3221225577/index.m3u8
天津卫视,http://39.134.65.166/PLTV/88888888/224/3221225665/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
国外科幻,http://43.138.170.29:35455/yy/1382736800
【盜暮笔记】24h,http://43.138.170.29:35455/yy/1382702247
斗鱼游戏3,http://43.138.170.29:35455/douyu/2018127
湖南都市,http://223.159.10.136:8099/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://118.248.172.101:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
白鹿原,http://43.138.170.29:35455/yy/1451064143
GOODTV旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
新疆卫视,http://39.135.133.158/PLTV/88888888/224/3221225999/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
CCTV17,http://36.40.237.72:9999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
斗鱼游戏HD19,http://43.138.170.29:35455/douyu/10389796
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
高分科幻动作片,http://43.138.170.29:35455/yy/1382749948
外国科幻大片,http://43.138.170.29:35455/yy/1382747628
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
斗鱼游戏HD30,http://43.138.170.29:35455/douyu/703747
江西卫视,http://39.134.66.110/PLTV/88888888/224/3221225935/index.m3u8
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8
寻味顺德-美食纪录片,http://43.138.170.29:35455/yy/1382736844
搞笑喜剧,http://43.138.170.29:35455/huya/11342423
CCTV16(4K),http://113.62.253.22/live.aishang.ctlcdn.com/00000110240389_1/playlist.m3u8?CONTENTID=00000110240389_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
熊出没之探险日记S1-国漫,http://43.138.170.29:35455/yy/1354930977
斗鱼游戏HD12,http://43.138.170.29:35455/douyu/288016
魅力足球,http://223.109.210.41/4309tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
寻秦记-穿越剧经典,http://43.138.170.29:35455/yy/1382749900
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
神医喜来乐,http://43.138.170.29:35455/yy/1382714119
CCTV.com,http://39.135.133.157/PLTV/88888888/224/3221225547/index.m3u8
CCTV3,http://39.134.65.183/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.181/PLTV/88888888/224/3221225799/index.m3u8
重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225502/index.m3u8
深圳卫视,http://223.159.10.136:8099/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
求索纪录,http://39.134.66.110/PLTV/88888888/224/3221225713/index.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
黑龙江卫视,http://39.134.66.110/PLTV/88888888/224/3221225985/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225961/index.m3u8
金婚,http://43.138.170.29:35455/yy/1382736832
陕西卫视,http://stream.snrtv.com/sxbc-star-chsHUY.m3u8
CCTV3,rtsp://[2409:8087:2001:20:2800:0:df6e:eb18]:554/ott.mobaibox.com/000000400000001/H265_8000k_1080P_cctv3_CR
雍正王朝,http://43.138.170.29:35455/huya/11342439
德爷单挑荒野,http://43.138.170.29:35455/yy/27772604
安徽卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225925/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226233/index.m3u8
倚天屠龙记,http://43.138.170.29:35455/yy/1382818085
CCTV7,http://39.134.65.183/PLTV/88888888/224/3221225671/index.m3u8
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
西藏卫视,http://39.134.66.110/PLTV/88888888/224/3221225570/index.m3u8
来自星星的你,http://43.138.170.29:35455/yy/1354930976
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
CCTV1,http://118.248.172.101:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
【荒野求生】德爷贝爷各种,http://43.138.170.29:35455/yy/21831828
周星星,http://43.138.170.29:35455/huya/11336587
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/index.m3u8
求索生活,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225715/index.m3u8
CCTV7,http://39.134.65.179/PLTV/88888888/224/3221225671/index.m3u8
中国味道 第4季-美食纪录片,http://43.138.170.29:35455/yy/1382736845
东南卫视,http://223.159.10.136:8099/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://36.40.237.72:9999/tsfile/live/0131_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
康熙微服私访记,http://43.138.170.29:35455/yy/1352811698
CCTV12,http://39.134.65.179/PLTV/88888888/224/3221225669/index.m3u8
小沈阳春晚小品,http://43.138.170.29:35455/yy/1382749941
CCTV14,http://118.248.172.101:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
宫心计,http://43.138.170.29:35455/yy/1382828769
韩国大田,https://kbsworldott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
CHC动作电影,http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
CCTV7,http://223.159.10.136:8099/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8
超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
宫心计-港剧-古装,http://43.138.170.29:35455/yy/1354933540
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
经典电影,http://43.138.170.29:35455/yy/1355142167
蔡明春晚小品,http://43.138.170.29:35455/yy/1354936177
斗鱼游戏HD27,http://43.138.170.29:35455/douyu/459911
CCTV10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
CCTV1,http://39.134.66.48/PLTV/88888888/224/3221225816/index.m3u8
北京卫视,http://223.159.10.136:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://39.134.65.179/PLTV/88888888/224/3221225818/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
宋小宝春晚小品合集,http://43.138.170.29:35455/yy/1382736866
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/index.m3u8
CCTV5+,http://39.134.65.181/PLTV/88888888/224/3221225507/index.m3u8
少年包青天,http://43.138.170.29:35455/yy/1382651363
情满四合院,http://43.138.170.29:35455/yy/30736888
CCTV10,http://121.27.126.129:809/hls/10/index.m3u8
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/1.m3u8
深圳卫视,http://39.134.65.164/PLTV/88888888/224/3221225668/index.m3u8
丫头动漫 斗罗斗破,http://43.138.170.29:35455/yy/1458722520
斗鱼游戏HD3,http://43.138.170.29:35455/douyu/641986
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/index.m3u8
CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8
CCTV7,http://36.40.237.72:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
【动漫】斗罗斗破,http://43.138.170.29:35455/yy/1353098382
CCTV1,http://39.134.65.181/PLTV/88888888/224/3221225816/index.m3u8
CCTV8,http://39.134.65.177/PLTV/88888888/224/3221225795/index.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
CCTV14,http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
江苏卫视,http://223.159.10.136:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
法证先锋Ⅲ,http://43.138.170.29:35455/yy/1382736802
浙江卫视,http://39.134.65.208/PLTV/88888888/224/3221225514/index.m3u8
江苏卫视,http://39.134.65.208/PLTV/88888888/224/3221225503/index.m3u8
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
生活时尚,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000006/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channelid=hnbblive&Contentid=2000000002000000006&IASHttpSessionId=OTT19019320240419154124000281&yang1989
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
CCTV6,http://223.159.10.136:8099/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://118.248.172.101:8088/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
猫和老鼠,http://43.138.170.29:35455/huya/11352879
求索动物,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225730/index.m3u8
CCTV3,http://223.159.10.136:8099/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
犯罪片,http://43.138.170.29:35455/huya/11352974
日本QVC,https://cdnlive1.qvc.jp/iPhone/1501/1501.m3u8
山东教育卫视,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
吐槽大会 第1季,http://43.138.170.29:35455/yy/1354936210
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
陕西卫视,http://36.40.237.72:9999/tsfile/live/0130_3.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
CCTV3,http://39.134.66.66/PLTV/88888888/224/3221225799/index.m3u8
东方卫视,http://39.134.65.164/PLTV/88888888/224/3221225672/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
新水浒传,http://43.138.170.29:35455/yy/1356059275
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225530/index.m3u8
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8
CCTV14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
李连杰,http://43.138.170.29:35455/huya/11342390
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=3ea91b551718420993
CCTV4,http://219.140.56.34:3333/tsfile/live/1004_1.m3u8
天龙八部（国语版）,http://43.138.170.29:35455/yy/1382736855
CCTV9,http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
CCTV5+,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225507/index.m3u8
「B站」无畏契约,http://live.iill.top/bilibili.php?id=22908869
天下第一,http://43.138.170.29:35455/yy/1382736838
深圳卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225943/index.m3u8
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
CCTV1,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
斗鱼游戏HD28,http://43.138.170.29:35455/douyu/4872710
重庆卫视,http://39.134.66.110/PLTV/88888888/224/3221225963/index.m3u8
CCTV5,http://118.248.172.101:8088/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
斗鱼游戏8,http://43.138.170.29:35455/douyu/6712395
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
毒液：致命守护者,http://43.138.170.29:35455/yy/1382745095
CCTV9,http://39.134.65.179/PLTV/88888888/224/3221225676/index.m3u8
CCTV13,http://118.248.172.101:8088/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://39.134.66.110/PLTV/88888888/224/3221225812/index.m3u8
【动漫】斗罗斗破超清全屏,http://43.138.170.29:35455/yy/1382689904
山西卫视,http://223.159.10.136:8099/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
《刑事侦缉档案》4部连播,http://43.138.170.29:35455/yy/95017956
CCTV16,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225893/index.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
陈情令,http://43.138.170.29:35455/yy/1382745121
我爱我家,http://43.138.170.29:35455/yy/1382735557
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225514/index.m3u8
武林外传,http://43.138.170.29:35455/yy/1353852605
CCTV14,http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8
斗鱼体育3,http://43.138.170.29:35455/douyu/9471214
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
绝版电影 600部,http://43.138.170.29:35455/yy/1382764593
成龙,http://43.138.170.29:35455/huya/11342386
甘肃卫视,http://39.135.133.173/PLTV/88888888/224/3221225584/index.m3u8
安徽卫视,http://36.40.237.72:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
斗鱼棋牌1,http://43.138.170.29:35455/douyu/1227260
贺岁片,http://43.138.170.29:35455/huya/11601986
寻秦记,https://live.metshop.top/yy/1382749900
CCTV9,http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
斗鱼游戏4,http://43.138.170.29:35455/douyu/24422
CCTV2,http://219.140.56.34:3333/tsfile/live/0002_1.m3u8
大话西游至尊宝,http://43.138.170.29:35455/yy/1382736910
科幻电影,http://43.138.170.29:35455/yy/1354930209
斗罗斗破动漫,http://43.138.170.29:35455/yy/1420843376
庆余年,http://43.138.170.29:35455/huya/11352960
斗鱼游戏HD21,http://43.138.170.29:35455/douyu/10608093
吉林卫视,http://223.159.10.136:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://39.134.66.66/PLTV/88888888/224/3221225797/index.m3u8
雪中悍刀行,http://43.138.170.29:35455/yy/1382660835
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/index.m3u8
贵州卫视,http://36.40.237.72:9999/tsfile/live/0132_4.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://39.134.65.164/PLTV/88888888/224/3221225671/index.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
斗鱼游戏HD2,http://43.138.170.29:35455/douyu/101367
吉林卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225981/index.m3u8
CCTV17,http://39.134.66.46/PLTV/88888888/224/3221225708/index.m3u8
鹿鼎记-陈小春版,http://43.138.170.29:35455/yy/1382736920
凤凰香港,http://113.64.145.91:8081/hls/38/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
一城一味（舌尖姐妹篇）,http://43.138.170.29:35455/yy/1382745179
CCTV15,http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8
盗慕笔记鬼灯,http://43.138.170.29:35455/yy/1382765507
九品芝麻官包龙星,http://43.138.170.29:35455/yy/1354930968
湖南卫视,http://39.134.66.110/PLTV/88888888/224/3221225977/index.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/index.m3u8
CCTV9,http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
CCTV5,http://39.134.65.173/PLTV/88888888/224/3221225818/index.m3u8
北京卫视,http://39.134.66.110/PLTV/88888888/224/3221225931/index.m3u8
湖南娱乐,http://118.248.172.101:8088/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
大话西游之月光宝盒,https://free-adsmind.ugdtimg.com/0bc3fuaaaaaapiafsaget5rfalodaawqaaaa.f10002.mp4
飞虎之潜行极战,http://43.138.170.29:35455/yy/1354932420
金鹰纪实,http://223.159.10.136:8099/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
萌鸡小队S1-国漫,http://43.138.170.29:35455/yy/1382736904
贾玲春晚小品,http://43.138.170.29:35455/yy/1382736720
求索科学,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225728/index.m3u8
春晚小品,http://43.138.170.29:35455/yy/1382773706
东方卫视,http://223.159.10.136:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
大太监-tvb经典古装,http://43.138.170.29:35455/yy/1382736886
康巴卫视,http://39.134.66.110/PLTV/88888888/224/3221225527/index.m3u8
湖南卫视,http://39.134.65.208/PLTV/88888888/224/3221225506/index.m3u8
斗罗斗破精彩动漫,http://43.138.170.29:35455/yy/1507304388
CCTV2,http://36.40.237.72:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://39.134.66.110/PLTV/88888888/224/3221225952/index.m3u8
湖南卫视,http://39.134.66.110/PLTV/88888888/224/3221225506/index.m3u8
CCTV5+,http://39.134.65.173/PLTV/88888888/224/3221225507/index.m3u8
斗鱼动漫3,http://43.138.170.29:35455/douyu/7190773
斗鱼综艺HD2,http://43.138.170.29:35455/douyu/7298973
辽宁卫视,http://223.159.10.136:8099/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
斗鱼游戏HD20,http://43.138.170.29:35455/douyu/10072325
CCTV4,rtsp://[2409:8087:2001:20:2800:0:df6e:eb18]:554/ott.mobaibox.com/000000400000001/H265_8000k_1080P_cctv4_CR
江苏卫视,http://39.135.133.167/PLTV/88888888/224/3221225938/index.m3u8
CCTV8,http://39.134.65.183/PLTV/88888888/224/3221225795/index.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
CCTV5+,http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
湖南卫视,rtsp://[2409:8087:2001:20:2800:0:df6e:eb21]:554/ott.mobaibox.com/000000400000001/H265_8000k_1080P_hunanstv_CR
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
斗鱼游戏HD8,http://43.138.170.29:35455/douyu/4346416
【动漫】斗罗斗破,http://43.138.170.29:35455/yy/35742228
科幻大片,http://43.138.170.29:35455/yy/1382745181
日本NHK,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3FTA/NHK_World_Premium.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
CCTV4,http://118.248.172.101:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
黑冰,http://43.138.170.29:35455/yy/1354932427
