更新时间,#genre#
梦驼铃,https://vd4.bdstatic.com/mda-ne0ngf5wrh7xepup/sc/cae_h264_delogo/1651420721641862470/mda-ne0ngf5wrh7xepup.mp4
刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
鏡新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
年轻的朋友来相会,https://vd3.bdstatic.com/mda-mg7ez868p9n3i2ck/sc/cae_h264/1625741125840222642/mda-mg7ez868p9n3i2ck.mp4#https://vd3.bdstatic.com/mda-jk6u0s2f81jmkk26/sc/mda-jk6u0s2f81jmkk26.mp4
民視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
三立新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
Dave and Ava,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV67.m3u8
车震视频1,https://vd2.bdstatic.com/mda-mki7h67gag5wcev9/720p/h264/1637299107495714243/mda-mki7h67gag5wcev9.mp4
DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
张杰-星星,https://vd3.bdstatic.com/mda-mcf4jracp0aq1b64/sc/cae_h264/1615836158/mda-mcf4jracp0aq1b64.mp4
裸眼3D,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
ABCテレビニュース,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV62.m3u8
赘婿归来(101集),https://vd3.bdstatic.com/mda-pevb0xbdxkqavidi/720p/h264/1685433516028971486/mda-pevb0xbdxkqavidi.mp4
绝世龙帅(100集),https://vd3.bdstatic.com/mda-pectb75a7wb5zsgu/720p/h264/1684008093774139159/mda-pectb75a7wb5zsgu.mp4
东京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
学生dj舞曲,https://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
DJ舞曲,https://vd2.bdstatic.com/mda-mmqfbgzdj99h2g2a/sc/cae_h264_nowatermark/1640431486180468034/mda-mmqfbgzdj99h2g2a.mp4
第十二集,https://vd3.bdstatic.com/mda-piu5zifp3pb4bebj/360p/h264/1695960933565555146/mda-piu5zifp3pb4bebj.mp4
叶筱萱《爱到最后是孤独》,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
第五集,https://vd2.bdstatic.com/mda-piuaasxh0bwb9ew0/360p/h264/1695971908485325767/mda-piuaasxh0bwb9ew0.mp4
春晚21,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700831151909807_hlshd15.m3u8
DJ《潮湿的心》,https://vd3.bdstatic.com/mda-jfsre2z1s4xk012w/sc/mda-jfsre2z1s4xk012w.mp4
1999年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
狂医战神（100集）,https://vd3.bdstatic.com/mda-pecipvturq4mgv6g/sc/cae_h264/1684084270058079228/mda-pecipvturq4mgv6g.mp4
DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
第二十八集,https://vd3.bdstatic.com/mda-pj25v376qyvmw229/360p/h264/1696306190567486167/mda-pj25v376qyvmw229.mp4
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
偏执总裁的追妻路(93集),https://vd3.bdstatic.com/mda-peesbtb1ji4i07gy/sc/cae_h264/1684280053431635965/mda-peesbtb1ji4i07gy.mp4
偏执囚笼,https://vd3.bdstatic.com/mda-pg3q0ebvhwtcspax/sc/cae_h264/1688504969004465714/mda-pg3q0ebvhwtcspax.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4#
第七集,https://vd4.bdstatic.com/mda-piu5ai60urucqav3/360p/h264/1695959195984927370/mda-piu5ai60urucqav3.mp4
四川卫视,http://116.226.8.253:8881/udp/239.45.1.83:5140
变形金刚LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
东南卫视,http://116.226.8.253:8881/udp/239.45.1.121:5140
兵团卫视,http://116.226.8.253:8881/udp/239.45.1.117:5140
第一财经,http://218.80.79.205:4022/udp/239.45.3.211:5140
安徽卫视,http://101.83.73.7:8686/udp/239.45.1.120:5140
毛不易 Ⅰ 借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
北京卫视,http://218.80.79.205:4022/udp/239.45.3.229:5140
痴心是我犯的错,https://vd2.bdstatic.com/mda-ncpa1ziw0urtvsuy/720p/h264_delogo/1648105627756677310/mda-ncpa1ziw0urtvsuy.mp4
龙腾虎跃,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
江西卫视,http://180.158.150.239:8888/udp/239.45.1.122:5140
江苏卫视,http://218.80.79.205:4022/udp/239.45.3.177:5140
辽宁卫视,http://218.80.79.205:4022/udp/239.45.1.123:5140
春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
艺术科技感,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992682771558/mda-ncrw9pciw60jymyd.mp4
春晚1983,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
山东卫视,http://116.226.8.253:8881/udp/239.45.3.238:5140
春晚1984,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
顶级豪门太子爷,https://vd3.bdstatic.com/mda-pi8hhbg56uhtbkxt/sc/cae_h264/1694293569901543683/mda-pi8hhbg56uhtbkxt.mp4
伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
内蒙古卫视,http://116.226.8.253:8881/udp/239.45.1.238:5140
动漫秀场,http://116.226.8.253:8881/udp/239.45.3.134:5140
四川卫视,http://101.83.73.7:8686/udp/239.45.1.83:5140
CCTV12,http://218.80.79.205:4022/udp/239.45.3.10:5140
江西卫视,http://218.80.79.205:4022/udp/239.45.1.122:5140
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
浙江卫视,http://180.158.150.239:8888/udp/239.45.3.178:5140
吉林卫视,http://180.158.150.239:8888/udp/239.45.0.6:5140
NASA TV,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
CCTV3,http://218.80.79.205:4022/udp/239.45.1.68:5140
一砖一瓦-杨哲,http://txmov2.a.yximgs.com/upic/2020/11/07/23/BMjAyMDExMDcyMzQxMzZfMTU0MDc1NjUwOF8zODg5OTUwODg5MF8yXzM=_b_B41249b6fddaf4b4ef4bb5aee7c4f431c.mp4
内蒙古卫视,http://180.158.150.239:8888/udp/239.45.1.238:5140
动漫秀场,http://101.83.73.7:8686/udp/239.45.3.134:5140
康巴卫视,http://218.80.79.205:4022/udp/239.45.1.251:5140
浙江卫视,http://116.230.101.210:6066/udp/239.45.3.178:5140
宁夏卫视,http://101.83.73.7:8686/udp/239.45.1.213:5140
浙江卫视,http://116.233.242.71:5000/udp/239.45.3.178:5140
广东卫视,http://116.233.242.71:5000/udp/239.45.3.230:5140
广东卫视,http://180.158.150.239:8888/udp/239.45.3.230:5140
山东卫视,http://101.83.73.7:8686/udp/239.45.3.238:5140
上海教育,http://218.80.79.205:4022/udp/239.45.0.13:5140
贵州卫视,http://180.158.150.239:8888/udp/239.45.1.80:5140
云南卫视,http://101.83.73.7:8686/udp/239.45.0.4:5140
CCTV14,http://218.80.79.205:4022/udp/239.45.3.23:5140
生活时尚,http://218.80.79.205:4022/udp/239.45.3.132:5140
内蒙古卫视,http://116.233.242.71:5000/udp/239.45.1.238:5140
东南卫视,http://116.233.242.71:5000/udp/239.45.1.121:5140
甘肃卫视,http://180.158.150.239:8888/udp/239.45.1.234:5140
山东卫视,http://116.230.101.210:6066/udp/239.45.3.238:5140
山东卫视,http://218.80.79.205:4022/udp/239.45.3.238:5140
青海卫视,http://101.83.73.7:8686/udp/239.45.1.230:5140
东方影视,http://218.80.79.205:4022/udp/239.45.3.237:5140
江苏卫视,http://116.233.242.71:5000/udp/239.45.3.177:5140
CCTV17,http://218.80.79.205:4022/udp/239.45.3.52:5140
辽宁卫视,http://101.83.73.7:8686/udp/239.45.1.123:5140
辽宁卫视,http://116.230.101.210:6066/udp/239.45.1.123:5140
金鹰卡通,http://116.233.242.71:5000/udp/239.45.3.118:5140
湖南卫视,http://101.83.73.7:8686/udp/239.45.3.228:5140
重庆卫视,http://116.233.242.71:5000/udp/239.45.1.84:5140
安徽卫视,http://218.80.79.205:4022/udp/239.45.1.120:5140
海南卫视,http://116.226.8.253:8881/udp/239.45.1.81:5140
天津卫视,http://58.37.132.119:8888/udp/239.45.1.124:5140
天津卫视,http://116.226.8.253:8881/udp/239.45.1.124:5140
河北卫视,http://116.233.242.71:5000/udp/239.45.1.44:5140
新疆卫视,http://116.230.101.210:6066/udp/239.45.1.116:5140
西藏卫视,http://218.80.79.205:4022/udp/239.45.1.231:5140
海南卫视,http://101.83.73.7:8686/udp/239.45.1.81:5140
山东卫视,http://116.233.242.71:5000/udp/239.45.3.238:5140
山西卫视,http://218.80.79.205:4022/udp/239.45.1.229:5140
内蒙古卫视,http://101.83.73.7:8686/udp/239.45.1.238:5140
天津卫视,http://116.230.101.210:6066/udp/239.45.1.124:5140
浙江｜杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
两个人-蔡妍-BerryGood,https://vd4.bdstatic.com/mda-ki9ze4v8sw9sj7cb/sc/mda-ki9ze4v8sw9sj7cb.mp4
康巴卫视,http://116.233.242.71:5000/udp/239.45.1.251:5140
重庆卫视,http://180.158.150.239:8888/udp/239.45.1.84:5140
凤凰中文,http://125.113.160.127:8888/udp/233.50.200.42:5140
安徽卫视,http://116.226.8.253:8881/udp/239.45.1.120:5140
金鹰卡通,http://116.230.101.210:6066/udp/239.45.3.118:5140
动漫秀场,http://180.158.150.239:8888/udp/239.45.3.134:5140
西藏卫视,http://116.233.242.71:5000/udp/239.45.1.231:5140
黑龙江卫视,http://101.83.73.7:8686/udp/239.45.3.232:5140
东方卫视,http://116.226.8.253:8881/udp/239.45.3.146:5140
贵州卫视,http://116.233.242.71:5000/udp/239.45.1.80:5140
金鹰卡通,http://116.226.8.253:8881/udp/239.45.3.118:5140
广西卫视,http://116.230.101.210:6066/udp/239.45.0.5:5140
天津卫视,http://116.233.242.71:5000/udp/239.45.1.124:5140
辽宁卫视,http://116.233.242.71:5000/udp/239.45.1.123:5140
青海卫视,http://116.233.242.71:5000/udp/239.45.1.230:5140
《鸳鸯DJ》劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
吉林卫视,http://116.233.242.71:5000/udp/239.45.0.6:5140
CCTV4,http://218.80.79.205:4022/udp/239.45.0.2:5140
河北卫视,http://180.158.150.239:8888/udp/239.45.1.44:5140
驼铃,https://vd3.bdstatic.com/mda-kibteu2sd3etwc94/v1-cae/1080p/mda-kibteu2sd3etwc94.mp4?auth_key=1602763359-0-0-a22f001b95be18c527672048212a932a&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=4442&split=3793169
卡酷少儿,http://116.230.101.210:6066/udp/239.45.0.8:5140
一生输给了爱情,https://vd2.bdstatic.com/mda-mkn4yr0d9ypy9wns/sc/cae_h264_delogo/1643224005214992888/mda-mkn4yr0d9ypy9wns.mp4
江苏卫视,http://116.226.8.253:8881/udp/239.45.3.177:5140
CCTV6,http://218.80.79.205:4022/udp/239.45.1.70:5140
天津卫视,http://218.80.79.205:4022/udp/239.45.1.124:5140
天津卫视,http://101.83.73.7:8686/udp/239.45.1.124:5140
康巴卫视,http://116.230.101.210:6066/udp/239.45.1.251:5140
江西卫视,http://116.226.8.253:8881/udp/239.45.1.122:5140
贵州卫视,http://116.226.8.253:8881/udp/239.45.1.80:5140
CCTV11,http://218.80.79.205:4022/udp/239.45.1.196:5140
怒击摇,https://vd2.bdstatic.com/mda-mkibx9zvknj8d2fu/sc/cae_h264_nowatermark/1637355659217322910/mda-mkibx9zvknj8d2fu.mp4
东方卫视,http://116.230.101.210:6066/udp/239.45.3.146:5140
动漫秀场,http://218.80.79.205:4022/udp/239.45.3.134:5140
东方卫视,http://218.80.79.205:4022/udp/239.45.3.146:5140
江苏卫视,http://101.83.73.7:8686/udp/239.45.3.177:5140
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
江西卫视,http://125.113.160.127:8888/udp/233.50.200.119:5140
西藏卫视,http://180.158.150.239:8888/udp/239.45.1.231:5140
河北卫视,http://125.113.160.127:8888/udp/233.50.200.105:5140
CCTV7,http://218.80.79.205:4022/udp/239.45.3.56:5140
河南卫视,http://180.158.150.239:8888/udp/239.45.0.3:5140
江苏卫视,http://180.158.150.239:8888/udp/239.45.3.177:5140
新疆卫视,http://101.83.73.7:8686/udp/239.45.1.116:5140
CCTV16,http://125.113.160.127:8888/udp/233.50.200.112:5140
CCTV13,http://218.80.79.205:4022/udp/239.45.1.198:5140
卡酷少儿,http://218.80.79.205:4022/udp/239.45.0.8:5140
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
顾少你的老婆找到了,https://vd3.bdstatic.com/mda-pi72zwkq28kxci62/sc/cae_h264/1694217756500480165/mda-pi72zwkq28kxci62.mp4
黑龙江卫视,http://116.233.242.71:5000/udp/239.45.3.232:5140
深圳卫视,http://218.80.79.205:4022/udp/239.45.3.231:5140
金鹰纪实,http://218.80.79.205:4022/udp/239.45.1.45:5140
CCTV2,http://125.113.160.127:8888/udp/233.50.200.100:5140
四川卫视,http://218.80.79.205:4022/udp/239.45.1.83:5140
湖北卫视,http://116.226.8.253:8881/udp/239.45.3.239:5140
爱情一阵风,https://vd4.bdstatic.com:443/mda-mdkd7yybv4y505qa/1080p/h264_cae/1620480120114753589/mda-mdkd7yybv4y505qa.mp4
CCTV10,http://125.113.160.127:8888/udp/233.50.200.22:5140
七彩戏剧,http://218.80.79.205:4022/udp/239.45.0.16:5140
广东卫视,http://125.113.160.127:8888/udp/233.50.201.56:5140
黑龙江卫视,http://116.226.8.253:8881/udp/239.45.3.232:5140
CCTV8,http://125.113.160.127:8888/udp/233.50.201.199:5140
甘肃卫视,http://218.80.79.205:4022/udp/239.45.1.234:5140
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
甘肃卫视,http://116.226.8.253:8881/udp/239.45.1.234:5140
东南卫视,http://218.80.79.205:4022/udp/239.45.1.121:5140
湖北卫视,http://125.113.160.127:8888/udp/233.50.201.43:5140
哈哈炫动,http://116.230.101.210:6066/udp/239.45.1.55:5140
河南卫视,http://101.83.73.7:8686/udp/239.45.0.3:5140
甘南综合频道,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8
东方卫视,http://116.233.242.71:5000/udp/239.45.3.146:5140
重庆卫视,http://116.230.101.210:6066/udp/239.45.1.84:5140
广东卫视,http://101.83.73.7:8686/udp/239.45.3.230:5140
新疆卫视,http://116.226.8.253:8881/udp/239.45.1.116:5140
湖北卫视,http://101.83.73.7:8686/udp/239.45.3.239:5140
湖北卫视,http://125.113.160.127:8888/udp/233.50.200.147:5140
陕西卫视,http://218.80.79.205:4022/udp/239.45.1.232:5140
湖南卫视,http://180.158.150.239:8888/udp/239.45.3.228:5140
CCTV1,http://125.113.160.127:8888/udp/233.50.201.54:5140
卡酷少儿,http://116.233.242.71:5000/udp/239.45.0.8:5140
CGTV,http://124.205.11.199:91/live/CCTVNEWS-1500k/live.m3u8
重庆卫视,http://218.80.79.205:4022/udp/239.45.1.84:5140
宁夏卫视,http://180.158.150.239:8888/udp/239.45.1.213:5140
东方财经,http://218.80.79.205:4022/udp/239.45.0.17:5140
黑龙江卫视,http://180.158.150.239:8888/udp/239.45.3.232:5140
东南卫视,http://125.113.160.127:8888/udp/233.50.201.146:5140
动漫秀场,http://125.113.160.127:8888/udp/233.50.200.12:5140
金鹰卡通,http://180.158.150.239:8888/udp/239.45.3.118:5140
河南卫视,http://116.226.8.253:8881/udp/239.45.0.3:5140
三沙卫视,http://218.80.79.205:4022/udp/239.45.1.82:5140
动漫秀场,http://125.113.160.127:8888/udp/233.50.201.184:5140
北京卫视,http://116.230.101.210:6066/udp/239.45.3.229:5140
兵团卫视,http://218.80.79.205:4022/udp/239.45.1.117:5140
海南卫视,http://114.241.219.152:11111/rtp/239.3.1.45:8304
贵州卫视,http://114.98.191.146:2000/rtp/238.1.78.244:7824
三沙卫视,http://116.226.8.253:8881/udp/239.45.1.82:5140
CCTV14,http://xuys.top:8888/udp/225.1.1.144:5002
湖北卫视,http://116.230.101.210:6066/udp/239.45.3.239:5140
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
青海卫视,http://116.226.8.253:8881/udp/239.45.1.230:5140
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4#
五星体育,http://218.80.79.205:4022/udp/239.45.3.210:5140
湖北卫视,http://119.129.172.80:8081/hls/52/index.m3u8
广西卫视,http://123.115.119.179:9000/rtp/239.3.1.39:8300
深圳卫视,http://116.230.101.210:6066/udp/239.45.3.231:5140
海南卫视,http://180.158.150.239:8888/udp/239.45.1.81:5140
江门综合,http://116.23.99.235:50000/rtp/239.77.0.201:5146
BRTV冬奥纪实,http://123.113.111.37:4022/rtp/239.3.1.121:8000
东方卫视,http://114.254.82.163:2222/rtp/239.3.1.136:8032
广东卫视,http://221.198.195.117:8888/udp/225.1.1.116:5002
CCTV15,http://xuys.top:8888/udp/225.1.2.194:5002
CCTV12,http://114.254.35.3:4022/rtp/239.3.1.64:8124
湖北卫视,http://218.80.79.205:4022/udp/239.45.3.239:5140
山东卫视,http://180.158.150.239:8888/udp/239.45.3.238:5140
天津卫视,http://125.33.192.115:8888/rtp/239.3.1.141:1234
江西卫视,http://113.109.250.1:9999/udp/239.77.0.149:5146
CCTV8,http://218.80.79.205:4022/udp/239.45.1.71:5140
南方卫视,http://123.118.13.110:4022/rtp/239.3.1.161:8001
辽宁卫视,http://114.246.98.16:8012/rtp/239.3.1.210:8056
东方卫视,http://58.41.27.144:18888/udp/239.45.3.146:5140
湖南卫视,http://218.80.79.205:4022/udp/239.45.3.228:5140
CCTV9,http://119.39.97.2:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.113.99.151:4022/rtp/239.3.1.65:8132
CCTV1,http://125.113.160.127:8888/udp/233.50.202.22:5140
CCTV4,http://221.223.92.26:4022/rtp/239.3.1.105:8092
深圳众创TV,http://113.103.253.56:2000/udp/239.77.1.247:5146
CCTV4,http://124.205.11.242:91/live/CCTV4hd-8M/live.m3u8
三沙卫视,http://116.233.242.71:5000/udp/239.45.1.82:5140
东方卫视,http://123.113.99.151:4022/rtp/239.3.1.136:8032
甘肃卫视,http://101.83.73.7:8686/udp/239.45.1.234:5140
CCTV4,http://123.113.111.37:4022/rtp/239.3.1.213:4220
CCTV2,http://125.113.160.127:8888/udp/233.50.200.25:5140
CCTV9,http://111.192.29.110:4022/udp/239.3.1.62:8112
CCTV1,http://125.113.160.127:8888/udp/233.50.201.31:5140
浙江卫视,http://116.226.8.253:8881/udp/239.45.3.178:5140
CCTV6,http://125.113.160.127:8888/udp/233.50.201.18:5140
CCTV17,http://125.113.160.127:8888/udp/233.50.200.113:5140
重庆卫视,http://nas.hssvm.com:8888/rtp/225.1.1.155:5002
CCTV8,http://113.109.250.1:9999/rtp/239.77.0.181:5146
哈哈炫动,http://113.103.253.56:2000/udp/239.77.0.81:5146
河南卫视,http://60.10.135.181:555/udp/239.253.92.33:8031
重庆卫视,http://125.33.192.115:8888/rtp/239.3.1.122:8160
新疆卫视,http://180.158.150.239:8888/udp/239.45.1.116:5140
吉林卫视,http://121.13.85.221:8000/rtp/239.77.1.111:5146
嘉佳卡通,http://124.205.11.199:91/live/JJKT-1500k/live.m3u8
四川卫视,http://116.230.101.210:6066/udp/239.45.1.83:5140
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv
陕西卫视,http://123.113.111.37:4022/rtp/239.3.1.41:8140
河北卫视,http://123.122.162.7:19999/rtp/239.3.1.148:8072
河北卫视,http://123.113.98.224:4022/rtp/239.3.1.148:8072
CCTV8,http://113.103.253.56:2000/udp/239.77.0.172:5146
新疆卫视,http://218.80.79.205:4022/udp/239.45.1.116:5140
青海卫视,http://113.103.253.56:2000/udp/239.253.43.125:5146
湖南卫视,http://116.233.242.71:5000/udp/239.45.3.228:5140
CCTV4,http://111.192.29.110:4022/udp/239.3.1.105:8092
鉴赏,http://123.113.111.37:4022/rtp/239.3.1.82:4120
深圳卫视,http://125.113.160.127:8888/udp/233.50.200.188:5140
西藏卫视,http://116.230.101.210:6066/udp/239.45.1.231:5140
CCTV2,http://113.109.250.1:9999/rtp/239.77.0.31:5146
河北卫视,http://124.64.11.135:8888/rtp/239.3.1.148:8072
CCTV8,http://123.113.111.37:4022/rtp/239.3.1.175:8001
江西卫视,http://125.113.160.127:8888/udp/233.50.201.53:5140
CCTV1,http://125.113.160.127:8888/udp/233.50.201.226:5140
深圳卫视,http://123.113.98.224:4022/rtp/239.3.1.134:8020
CCTV13,http://36.249.150.9:9901/tsfile/live/0015_1.m3u8
CCTV10,http://123.113.99.151:4022/rtp/239.3.1.63:8116
CCTV1,http://221.223.92.26:4022/rtp/239.3.1.129:8008
